index,node_i,node_j,x_pu,r_pu,capacity,contingency
l741_2,n3476,n3493,6.2822772633273e-05,7.661313735765e-06,1698.1026117405274,True
l740_2,n3476,n3495,2.8919156085084533e-05,3.5267263518395782e-06,1698.1026117405274,True
l636_2,n3306,n3501,7.908283893762583e-05,9.64424865092998e-06,1698.1026117405274,True
l663_2,n3500,n3501,6.231163074549225e-05,7.598979359206371e-06,1698.1026117405274,True
l844_2,n3501,n3502,2.4336012164222204e-05,2.9678063614905124e-06,1698.1026117405274,True
l546_2,n3480,n3503,1.4870745069465244e-05,1.813505496276249e-06,1698.1026117405274,True
l1000_2,n3484,n3503,1.2933453350694482e-05,1.5772504086212784e-06,1698.1026117405274,True
l736_2,n3490,n3520,0.0001367824904055,1.6680791512869478e-05,1698.1026117405274,True
l7185_2,n3459,n3735,4.764894556240004e-05,5.810847019804881e-06,1698.1026117405274,True
l3309_2,n3461,n3827,3.3053228214716246e-05,4.030881489599543e-06,1698.1026117405274,True
l799_2,n4502,n4506,0.0001651612237736,2.01416126553272e-05,1698.1026117405274,True
l800_2,n4504,n4506,8.102872451957316e-05,9.881551770679652e-06,1698.1026117405274,True
l777_2,n4499,n4509,7.359378884306224e-05,8.97485229793442e-06,1698.1026117405274,True
l808_2,n4509,n4510,0.0001302273141384,1.5881379772984256e-05,1698.1026117405274,True
l580_2,n3324,n4512,0.0001402553033182,1.7104305282708304e-05,1698.1026117405274,True
l809_2,n4510,n4512,6.571812816560038e-05,8.014405873853703e-06,1698.1026117405274,True
l769_2,n4499,n4516,9.825648250390067e-05,1.198249786632935e-05,1698.1026117405274,True
l180_2,n4494,n4521,0.0001415921983074,1.726734125700247e-05,1698.1026117405274,True
l6526_2,n4534,n4536,0.0001725765512712,2.104592088674148e-05,1698.1026117405274,True
l982_2,n4536,n4537,8.731750298866658e-05,1.0648475974227634e-05,1698.1026117405274,True
l940_2,n4525,n4539,9.968129977845804e-05,1.2156256070543662e-05,1698.1026117405274,True
l591_2,n4537,n4539,0.000158236132185,1.929708929085395e-05,1698.1026117405274,True
l812_2,n4521,n4539,0.0001225174379457,1.494115096899968e-05,1698.1026117405274,True
l816_2,n4539,n4540,0.00019173008529,2.3381717718302916e-05,1698.1026117405274,True
l817_2,n4537,n4540,8.11030298267217e-05,9.890613393502646e-06,1698.1026117405274,True
l880_2,n4540,n4547,7.510765387760074e-05,9.15946998507326e-06,1698.1026117405274,True
l814_2,n4507,n4548,5.587563816013727e-05,6.814102214650887e-06,1698.1026117405274,True
l815_2,n4539,n4548,0.0001561587462972,1.9043749548446904e-05,1698.1026117405274,True
l895_2,n4547,n4548,3.48991314696882e-05,4.255991642644903e-06,1698.1026117405274,True
l590_2,n4507,n4549,8.090117151575274e-05,9.865996526311309e-06,1698.1026117405274,True
l9291_2,n4498,n4551,1.72255670443106e-05,2.100678907842756e-06,1698.1026117405274,True
l6480_2,n4528,n4551,3.1071000017591385e-05,3.789146343608705e-06,1698.1026117405274,True
l846_2,n4546,n4552,2.9832815538208283e-05,3.638148236366863e-06,1698.1026117405274,True
l5600_2,n4544,n4552,2.323458440726733e-05,2.833485903325284e-06,1698.1026117405274,True
l11442_2,n4542,n4552,4.323704394919338e-05,5.272810237706511e-06,1698.1026117405274,True
l942_2,n4525,n4553,6.582190053839771e-05,8.02706104126801e-06,1698.1026117405274,True
l943_2,n4496,n4553,1.4894110353821348e-05,1.816354921197725e-06,1698.1026117405274,True
l961_2,n4518,n4553,0.0001441649622635,1.7581092958966808e-05,1698.1026117405274,True
l6696_2,n4516,n4554,7.157227355859032e-05,8.728326043730527e-06,1698.1026117405274,True
l918_2,n4540,n4555,2.6105718218803805e-05,3.183624173024855e-06,1698.1026117405274,True
l916_2,n4540,n4555,3.291817738646699e-05,4.014411876398413e-06,1698.1026117405274,True
l917_2,n4540,n4555,2.891613769763609e-05,3.5263582558092795e-06,1698.1026117405274,True
l919_2,n4547,n4556,2.830341307652709e-05,3.451635741039888e-06,1698.1026117405274,True
l921_2,n4548,n4557,2.924937551559036e-05,3.566997014096385e-06,1698.1026117405274,True
l920_2,n4548,n4557,2.729790877885488e-05,3.3290132657140093e-06,1698.1026117405274,True
l783_2,n4502,n4561,5.839406484893187e-05,7.121227420601448e-06,1698.1026117405274,True
l6695_2,n4497,n4561,1.6475077244059785e-05,2.0091557614707048e-06,1698.1026117405274,True
l905_2,n4549,n4569,3.765680023744507e-05,4.5922927118835456e-06,1698.1026117405274,True
l6481_2,n4544,n4576,4.076833150047495e-05,4.97174774396036e-06,1698.1026117405274,True
l752_2,n4602,n4604,9.333342086710908e-05,1.1382124495988914e-05,1698.1026117405274,True
l902_2,n4613,n4615,2.7422867002724764e-05,3.3442520735030203e-06,1698.1026117405274,True
l756_2,n4619,n4620,2.631685588691149e-05,3.209372669135547e-06,1698.1026117405274,True
l671_2,n4625,n4627,2.231097580898216e-05,2.7208507084124584e-06,1698.1026117405274,True
l760_2,n4604,n4627,8.979435105322269e-05,1.0950530616246673e-05,1698.1026117405274,True
l758_2,n4627,n4628,3.492785277105382e-05,4.2594942403724166e-06,1698.1026117405274,True
l763_2,n4628,n4630,2.7045453159211584e-05,3.298225995025803e-06,1698.1026117405274,True
l525_2,n4635,n4637,2.536697597133033e-05,3.0935336550402835e-06,1698.1026117405274,True
l762_2,n4630,n4651,3.886796832631396e-05,4.739996137355359e-06,1698.1026117405274,True
l766_2,n4653,n4658,3.408918552750378e-05,4.157217747256559e-06,1698.1026117405274,True
l751_2,n4613,n4658,5.923042874387152e-05,7.223223017545308e-06,1698.1026117405274,True
l765_2,n4657,n4660,2.1987987769391835e-05,2.681461923096565e-06,1698.1026117405274,True
l764_2,n4639,n4664,2.583789258029901e-05,3.150962509792562e-06,1698.1026117405274,True
l840_2,n4647,n4677,1.1071780329610518e-05,1.3502171133671364e-06,1698.1026117405274,True
l948_2,n4621,n4681,8.913755761310521e-05,1.0870433855256731e-05,1698.1026117405274,True
l749_2,n4647,n4690,1.89549979467536e-05,2.311585115457756e-06,1698.1026117405274,True
l604_2,n4705,n4707,3.042010204539865e-05,3.7097685421217865e-06,1698.1026117405274,True
l729_2,n3483,n4708,0.0001132006485176,1.380495713630462e-05,1698.1026117405274,True
l952_2,n4619,n4718,2.4971109062080156e-05,3.0452572026927013e-06,1698.1026117405274,True
l898_2,n4619,n4726,2.59718038066279e-05,3.1672931471497435e-06,1698.1026117405274,True
l768_2,n4693,n4728,0.0001071524431157,1.3067371111677672e-05,1698.1026117405274,True
l750_2,n4728,n4731,5.9881723573017846e-05,7.302649216221689e-06,1698.1026117405274,True
l584_2,n4737,n4740,5.5720680738398365e-05,6.795204968097362e-06,1698.1026117405274,True
l781_2,n4715,n4740,6.166186805973917e-05,7.519740007285263e-06,1698.1026117405274,True
l779_2,n4737,n4741,4.490349417768783e-05,5.476035875327784e-06,1698.1026117405274,True
l549_2,n4591,n4743,4.128773184973641e-05,5.035089249967853e-06,1698.1026117405274,True
l544_2,n4743,n4751,6.362639636122453e-05,7.759316629417628e-06,1698.1026117405274,True
l884_2,n4745,n4751,2.0337166319596257e-05,2.480142234097105e-06,1698.1026117405274,True
l538_2,n4745,n4754,7.030954035944982e-05,8.574334190176808e-06,1698.1026117405274,True
l837_2,n4758,n4759,2.0275213187231013e-05,2.4725869740525624e-06,1698.1026117405274,True
l774_2,n4760,n4765,6.153112927766568e-05,7.503796253373865e-06,1698.1026117405274,True
l583_2,n4765,n4766,8.139406463032071e-05,9.926105442722036e-06,1698.1026117405274,True
l776_2,n4757,n4766,3.0176312640167505e-05,3.680038126849695e-06,1698.1026117405274,True
l795_2,n4592,n4770,8.361774881305321e-05,1.0197286440616246e-05,1698.1026117405274,True
l796_2,n4770,n4772,4.753630286364859e-05,5.797110105322999e-06,1698.1026117405274,True
l801_2,n4504,n4773,4.502683479704041e-05,5.491077414273218e-06,1698.1026117405274,True
l794_2,n4773,n4776,5.6448328778480175e-05,6.883942533960997e-06,1698.1026117405274,True
l775_2,n4757,n4777,6.476375878309975e-05,7.898019363792651e-06,1698.1026117405274,True
l7480_2,n4759,n4777,2.1813405936482128e-05,2.6601714556685524e-06,1698.1026117405274,True
l826_2,n4705,n4778,2.8455171582149907e-05,3.47014287587194e-06,1698.1026117405274,True
l533_2,n4741,n4780,8.768525868636917e-05,1.069332423004502e-05,1698.1026117405274,True
l938_2,n4729,n4782,2.4786687796272504e-05,3.0227668044234766e-06,1698.1026117405274,True
l7497_2,n4554,n4783,1.9897718320364808e-05,2.426551014678636e-06,1698.1026117405274,True
l581_2,n4727,n4784,2.421927175415861e-05,2.953569726116905e-06,1698.1026117405274,True
l767_2,n4681,n4784,8.304473654096658e-05,1.0127406895239824e-05,1698.1026117405274,True
l924_2,n4625,n4786,2.840104553122401e-05,3.463542137954148e-06,1698.1026117405274,True
l861_2,n4747,n4790,2.8331774442544148e-05,3.4550944442127e-06,1698.1026117405274,True
l588_2,n4780,n4791,4.483099719220915e-05,5.4671947795377005e-06,1698.1026117405274,True
l964_2,n4592,n4791,3.8665232058713896e-05,4.7152722022821816e-06,1698.1026117405274,True
l4305_2,n4694,n4842,5.3437455734582345e-05,6.5167628944612606e-06,1698.1026117405274,True
l4864_2,n4825,n4845,5.936834447467406e-05,7.240042009106592e-06,1698.1026117405274,True
l770_2,n3488,n4846,1.4801786593081344e-05,1.8050959259855296e-06,1698.1026117405274,True
l6687_2,n4588,n4848,0.0001054691260332,1.286208854063782e-05,1698.1026117405274,True
l853_2,n3475,n4852,7.133498825695558e-05,8.69938881182385e-06,1698.1026117405274,True
l7251_2,n4714,n4852,6.459185018131046e-05,7.877054900159813e-06,1698.1026117405274,True
l690_2,n4712,n4852,2.5679412969020945e-05,3.131635727929384e-06,1698.1026117405274,True
l968_2,n4597,n4854,7.215702338207279e-05,8.799636997813753e-06,1698.1026117405274,True
l842_2,n5542,n5545,2.562184353360444e-05,3.124615065073712e-06,1698.1026117405274,True
l819_2,n5545,n5547,6.080929372904866e-05,7.4157675279327635e-06,1698.1026117405274,True
l975_2,n5550,n5552,8.846593330753517e-05,1.0788528452138435e-05,1698.1026117405274,True
l960_2,n4506,n5556,9.770428078476664e-05,1.1915156193264225e-05,1698.1026117405274,True
l906_2,n5541,n5559,2.5852711379434688e-05,3.1527696804188635e-06,1698.1026117405274,True
l11463_2,n5654,n5658,5.192185667012099e-05,6.331933740258656e-06,1698.1026117405274,True
l788_2,n5650,n5658,9.650524564913524e-05,1.1768932396236003e-05,1698.1026117405274,True
l789_2,n5658,n5661,3.1618626777569544e-05,3.855930094825554e-06,1698.1026117405274,True
l787_2,n4591,n5667,0.0001355040578786,1.6524885107155472e-05,1698.1026117405274,True
l6805_2,n5667,n5671,7.734997604657423e-05,9.432923908118807e-06,1698.1026117405274,True
l797_2,n4776,n5673,0.000149151401468,1.818919530097864e-05,1698.1026117405274,True
l7306_2,n5671,n5677,4.177241823950515e-05,5.0941973462811164e-06,1698.1026117405274,True
l792_2,n5668,n5679,9.11468855705155e-05,1.1115473850062864e-05,1698.1026117405274,True
l805_2,n5677,n5682,5.861477764164337e-05,7.148143614834558e-06,1698.1026117405274,True
l806_2,n5681,n5682,5.042663289777186e-05,6.149589377777057e-06,1698.1026117405274,True
l803_2,n5682,n5685,3.6231129703447546e-05,4.418430451639946e-06,1698.1026117405274,True
l959_2,n5534,n5685,0.000121400024768,1.4804881069270848e-05,1698.1026117405274,True
l807_2,n5685,n5686,3.244519231948599e-05,3.956730770669024e-06,1698.1026117405274,True
l793_2,n5673,n5686,4.90608184021e-05,5.983026634402437e-06,1698.1026117405274,True
l896_2,n5688,n5690,1.9880988083500103e-05,2.424510741890256e-06,1698.1026117405274,True
l871_2,n5650,n5692,3.6026972821257175e-05,4.393533270885021e-06,1698.1026117405274,True
l6917_2,n5671,n5694,6.130360247690831e-05,7.476049082549791e-06,1698.1026117405274,True
l804_2,n5677,n5697,1.6291057709240358e-05,1.9867143547854098e-06,1698.1026117405274,True
l4313_2,n5650,n5702,4.6786061312825065e-05,5.70561723327135e-06,1698.1026117405274,True
l664_2,n5692,n5733,1.0883349607434435e-05,1.3272377570041994e-06,1698.1026117405274,True
l6911_2,n5606,n5734,5.3522491885614224e-05,6.527133156782222e-06,1698.1026117405274,True
l312_2,n5679,n5734,0.000112520732458,1.3722040543667992e-05,1698.1026117405274,True
l7483_2,n4591,n5738,5.533928366534894e-05,6.748693129920602e-06,1698.1026117405274,True
l9656_2,n3478,n6853,1.8924478601047367e-05,2.3078632440301663e-06,1698.1026117405274,True
l632_2,n4710,n6845,1.8463715977867146e-05,2.2516726802277006e-06,1698.1026117405274,True
l9640_2,n4591,n6849,3.582470844328164e-05,4.3688668833270285e-06,1698.1026117405274,True
l9639_2,n4592,n6849,9.943350955341412e-05,1.2126037750416354e-05,1698.1026117405274,True
l7487_2,n4723,n6852,2.164138085837724e-05,2.6391927876069803e-06,1698.1026117405274,True
l11450_2,n3512,n6853,9.813077089469045e-05,1.196716718227932e-05,1698.1026117405274,True
l7490_2,n3483,n7151,2.805666445717473e-05,3.421544445996918e-06,1698.1026117405274,True
l9492_2,n4734,n7261,1.3781203441430786e-05,1.6806345660281449e-06,1698.1026117405274,True
l9637_2,n4597,n7261,6.065200972219064e-05,7.3965865514866624e-06,1698.1026117405274,True
l9634_2,n4708,n7267,2.960138941038437e-05,3.609925537851752e-06,1698.1026117405274,True
l9633_2,n4588,n7267,4.704706083089953e-05,5.737446442792625e-06,1698.1026117405274,True
l754_2,n4607,n7269,5.453681665179808e-05,6.650831298999765e-06,1698.1026117405274,True
l9642_2,n4537,n7272,0.0002500185214362,3.0490063589784765e-05,1698.1026117405274,True
l9643_2,n4506,n7272,4.384174579476368e-05,5.346554365215082e-06,1698.1026117405274,True
l11009_2,n3457,n7273,4.147948374697152e-05,5.0584736276794535e-06,1698.1026117405274,True
l730_2,n3739,n7273,2.9645981578832502e-05,3.615363607174696e-06,1698.1026117405274,True
l11010_2,n3581,n7273,2.574541929624072e-05,3.139685280029356e-06,1698.1026117405274,True
l11350_2,n4725,n7274,1.1284372835146829e-05,1.3761430286764425e-06,1698.1026117405274,True
l772_2,n4855,n7274,1.5573993778134655e-05,1.899267533918861e-06,1698.1026117405274,True
l11351_2,n4734,n7274,2.606692923317415e-05,3.1788938089236773e-06,1698.1026117405274,True
l11021_2,n4546,n7275,7.945147156552554e-05,9.689203849454332e-06,1698.1026117405274,True
l841_2,n5539,n7275,2.469648845969152e-05,3.0117668853282343e-06,1698.1026117405274,True
l11470_2,n3512,n7276,9.97638515806452e-05,1.2166323363493315e-05,1698.1026117405274,True
l9628_2,n3476,n7276,0.0001155544472758,1.4092005765349485e-05,1698.1026117405274,True
l9623_2,n3485,n7278,5.291682568084492e-05,6.4532714244932826e-06,1698.1026117405274,True
l9647_2,n3459,n7279,5.112091446450812e-05,6.23425786152538e-06,1698.1026117405274,True
l904_2,n3462,n7279,4.121160675725481e-05,5.0258057021042434e-06,1698.1026117405274,True
l9645_2,n3470,n7280,2.2088830183821355e-05,2.6937597785147995e-06,1698.1026117405274,True
l9646_2,n7279,n7280,1.5798358631880507e-05,1.926629101448841e-06,1698.1026117405274,True
l999_2,n3473,n7280,7.438436197364882e-05,9.071263655323024e-06,1698.1026117405274,True
l9625_2,n3483,n7281,4.93066941902539e-05,6.01301148661633e-06,1698.1026117405274,True
l1001_2,n3507,n7281,2.684559435240231e-05,3.2738529698051587e-06,1698.1026117405274,True
l9624_2,n7278,n7281,2.291337407678265e-05,2.7943139118027626e-06,1698.1026117405274,True
l1034_2,n4779,n7282,1.6604116594188276e-05,2.0248922675839363e-06,1698.1026117405274,True
l9649_2,n4518,n7487,2.375496894808168e-05,2.896947432692888e-06,1698.1026117405274,True
l9650_2,n4516,n7487,6.219076720651304e-05,7.584239903233298e-06,1698.1026117405274,True
l6527_2,n4534,n7489,1.9111404281962664e-05,2.330659058775935e-06,1698.1026117405274,True
l9653_2,n4506,n7489,9.303193123255328e-05,1.1345357467384553e-05,1698.1026117405274,True
l9652_2,n4528,n7489,6.035998727358696e-05,7.360974057754509e-06,1698.1026117405274,True
l879_2,n4550,n7637,2.072387233195524e-05,2.5273015038969803e-06,1698.1026117405274,True
l981_2,n4540,n7637,6.839131078485953e-05,8.340403754251164e-06,1698.1026117405274,True
l984_2,n4521,n7641,4.68375042089793e-05,5.711890757192597e-06,1698.1026117405274,True
l962_2,n4562,n7641,1.2234167920328313e-05,1.491971697601014e-06,1698.1026117405274,True
l778_2,n4518,n7672,0.0001450584282481,1.7690052225384992e-05,1698.1026117405274,True
l1023_2,n4740,n7672,9.418545393113309e-05,1.1486030967211347e-05,1698.1026117405274,True
l839_2,n4764,n7672,1.396290824238875e-05,1.7027936880961897e-06,1698.1026117405274,True
l1029_2,n5693,n7681,2.1937557835299217e-05,2.675311931134051e-06,1698.1026117405274,True
l6804_2,n5733,n7681,1.0948320768189595e-05,1.335161069291414e-06,1698.1026117405274,True
l989_2,n4561,n7682,5.8023380421304894e-05,7.0760220025981565e-06,1698.1026117405274,True
l592_2,n4529,n7682,3.613193666614523e-05,4.406333739773809e-06,1698.1026117405274,True
l976_2,n5550,n7688,8.876794861392851e-05,1.0825359587064454e-05,1698.1026117405274,True
l7310_2,n5547,n7688,5.446608056370618e-05,6.642204946793435e-06,1698.1026117405274,True
l979_2,n5597,n7688,6.316162833142252e-05,7.70263760139299e-06,1698.1026117405274,True
l1020_2,n4613,n7704,2.5833730800106148e-05,3.1504549756227013e-06,1698.1026117405274,True
l753_2,n4848,n7704,7.442575317853512e-05,9.076311363235991e-06,1698.1026117405274,True
l1021_2,n4619,n7712,5.9461468995873095e-05,7.2513986580333025e-06,1698.1026117405274,True
l755_2,n4615,n7712,7.588396622758152e-05,9.254142222875797e-06,1698.1026117405274,True
l818_2,n5598,n7721,1.59256166915947e-05,1.942148377023744e-06,1698.1026117405274,True
l955_2,n4639,n7724,1.4499631292741963e-05,1.7682477186270684e-06,1698.1026117405274,True
l1004_2,n4759,n7745,1.452535980406048e-05,1.7713853419585952e-06,1698.1026117405274,True
l7479_2,n4854,n7745,1.5987763268722848e-05,1.94972722789303e-06,1698.1026117405274,True
l915_2,n5555,n7760,1.6369824478096193e-05,1.996320058304414e-06,1698.1026117405274,True
l589_2,n5547,n7760,5.9724772343805663e-05,7.283508822415326e-06,1698.1026117405274,True
l973_2,n5534,n7760,3.1782227888096856e-05,3.875881449767909e-06,1698.1026117405274,True
l958_2,n5693,n7786,4.1747939599309855e-05,5.0912121462573e-06,1698.1026117405274,True
l957_2,n4695,n7786,1.0958564661428344e-05,1.336410324564432e-06,1698.1026117405274,True
l988_2,n4537,n7788,8.958301184268577e-05,1.0924757541790948e-05,1698.1026117405274,True
l7316_2,n4558,n7788,1.7340997812124616e-05,2.1147558307469045e-06,1698.1026117405274,True
l862_2,n4790,n7800,3.008652823076521e-05,3.669088808629904e-06,1698.1026117405274,True
l889_2,n4508,n7805,1.7145780511845025e-05,2.0909488429079296e-06,1698.1026117405274,True
l985_2,n4559,n7805,1.3527904033746135e-05,1.6497443943592849e-06,1698.1026117405274,True
l811_2,n4521,n7805,4.060669282847488e-05,4.952035710789618e-06,1698.1026117405274,True
l738_2,n3498,n7850,2.043591212567621e-05,2.4921844055702697e-06,1698.1026117405274,True
l578_2,n3312,n7857,3.868954603251744e-05,4.718237321038711e-06,1698.1026117405274,True
l7311_2,n7637,n7870,3.135033013758897e-05,3.823210992388898e-06,1698.1026117405274,True
l878_2,n4546,n7870,6.448170123767374e-05,7.863622102155333e-06,1698.1026117405274,True
l873_2,n4579,n7870,1.1134202288277536e-05,1.3578295473509188e-06,1698.1026117405274,True
l971_2,n5668,n7871,6.360872386603608e-06,7.75716144707757e-07,1698.1026117405274,True
l883_2,n5647,n7871,8.662458529569285e-06,1.0563973816547909e-06,1698.1026117405274,True
l972_2,n5681,n7871,7.102777107040412e-05,8.661923301268795e-06,1698.1026117405274,True
l6913_2,n5668,n7878,6.510786324000625e-05,7.93998332195198e-06,1698.1026117405274,True
l1040_2,n4739,n7897,9.62854897901097e-06,1.1742132901232889e-06,1698.1026117405274,True
l782_2,n4754,n7897,6.379907374214828e-05,7.780374846603449e-06,1698.1026117405274,True
l838_2,n4731,n7897,1.9338094271350983e-05,2.3583041794330472e-06,1698.1026117405274,True
l909_2,n4514,n7907,1.9122862577602828e-05,2.3320564119027843e-06,1698.1026117405274,True
l986_2,n4516,n7907,6.84879613705519e-05,8.352190411042916e-06,1698.1026117405274,True
l910_2,n4521,n7907,8.86305569820557e-05,1.0808604510006794e-05,1698.1026117405274,True
l1006_2,n4729,n7913,8.951353955417477e-06,1.091628531148473e-06,1698.1026117405274,True
l582_2,n4734,n7913,4.397723320967015e-05,5.363077220691482e-06,1698.1026117405274,True
l951_2,n4726,n7913,3.804072844821863e-05,4.639113225392514e-06,1698.1026117405274,True
l813_2,n7682,n7916,0.0001116626532691,1.3617396740138833e-05,1698.1026117405274,True
l11024_2,n6850,n7916,1.4848868633699726e-05,1.810837638256064e-06,1698.1026117405274,True
l868_2,n4527,n7933,1.1609277399355878e-05,1.4157655365068143e-06,1698.1026117405274,True
l983_2,n4507,n7933,6.712083263566374e-05,8.185467394593139e-06,1698.1026117405274,True
l810_2,n7641,n7933,8.138142474557759e-05,9.924563993363124e-06,1698.1026117405274,True
l11022_2,n7275,n7934,3.7107398473313545e-05,4.525292496745554e-06,1698.1026117405274,True
l593_2,n5596,n7934,0.0001436291240774,1.7515746838716942e-05,1698.1026117405274,True
l7314_2,n5599,n7934,1.213714045290341e-05,1.480139079622367e-06,1698.1026117405274,True
l874_2,n5592,n7939,1.0002482146384683e-05,1.2198148959005708e-06,1698.1026117405274,True
l6918_2,n5552,n7939,9.52537023493012e-05,1.1616305164548925e-05,1698.1026117405274,True
l7307_2,n5596,n7939,1.5438274331855284e-05,1.882716381933571e-06,1698.1026117405274,True
l1045_2,n4705,n7941,3.3780876994169124e-05,4.119619145630381e-06,1698.1026117405274,True
l923_2,n4697,n7941,4.827809534057832e-05,5.887572602509551e-06,1698.1026117405274,True
l993_2,n3501,n7944,5.709835896997525e-05,6.963214508533568e-06,1698.1026117405274,True
l739_2,n7783,n7944,6.346763373672736e-05,7.739955333747235e-06,1698.1026117405274,True
l548_2,n3492,n7944,2.0158170467108303e-05,2.4583134715985737e-06,1698.1026117405274,True
l732_2,n3483,n7959,0.0001043942471307,1.2731005747651994e-05,1698.1026117405274,True
l1002_2,n3477,n7959,9.291811506555829e-05,1.13314774470193e-05,1698.1026117405274,True
l205_2,n4510,n7961,0.0001164775713427,1.4204581871071704e-05,1698.1026117405274,True
l802_2,n5556,n7967,7.030774345336944e-05,8.574115055288955e-06,1698.1026117405274,True
l869_2,n5536,n7967,1.786911419807667e-05,2.1791602680581303e-06,1698.1026117405274,True
l1032_2,n4627,n7983,4.34000417603565e-05,5.292688019555671e-06,1698.1026117405274,True
l576_2,n4836,n7983,5.589067871799716e-05,6.815936429024044e-06,1698.1026117405274,True
l1022_2,n4737,n7998,2.714825663357837e-05,3.310763004094924e-06,1698.1026117405274,True
l780_2,n4738,n7998,1.6607743049452787e-05,2.02533451822595e-06,1698.1026117405274,True
l585_2,n4739,n7998,4.643217335928958e-05,5.662460165767023e-06,1698.1026117405274,True
l665_2,n5738,n8015,6.174794907507739e-05,7.53023769208261e-06,1698.1026117405274,True
l785_2,n4647,n8028,6.475360111969305e-05,7.89678062435281e-06,1698.1026117405274,True
l1047_2,n4645,n8028,1.6438400336625234e-05,2.0046829678811262e-06,1698.1026117405274,True
l743_2,n3500,n8046,5.9074181280904246e-05,7.204168448890762e-06,1698.1026117405274,True
l537_2,n3490,n8046,8.071692390342792e-05,9.843527305296086e-06,1698.1026117405274,True
l1033_2,n4653,n8047,1.3322945056199491e-05,1.624749397097499e-06,1698.1026117405274,True
l759_2,n4627,n8047,4.453861577234303e-05,5.43153850882232e-06,1698.1026117405274,True
l757_2,n4779,n8047,1.863017754897244e-05,2.2719728718259075e-06,1698.1026117405274,True
l908_2,n5661,n8051,3.0478943276936133e-05,3.7169443020653815e-06,1698.1026117405274,True
l907_2,n5694,n8051,0.0001009251589449,1.2307946212793538e-05,1698.1026117405274,True
l1028_2,n8051,n8052,2.182734523459836e-05,2.66187137007297e-06,1698.1026117405274,True
l7484_2,n5739,n8052,1.9249907001174028e-05,2.347549634289515e-06,1698.1026117405274,True
l931_2,n5659,n8052,2.288083365254996e-05,2.790345567384141e-06,1698.1026117405274,True
l980_2,n7967,n8066,6.215772655749248e-05,7.580210555791763e-06,1698.1026117405274,True
l7308_2,n5597,n8066,9.073949647136526e-06,1.1065792252605518e-06,1698.1026117405274,True
red_alt_2,n4499,n4554,9.825648250390067e-05,1.198249786632935e-05,1698.1026117405274,True
l11460_2,n3467,n7889,8.332745151519133e-05,1.0161884331120896e-05,1698.1026117405274,True
l521_2,n3320,n3348,8.77046736828448e-05,1.7482659205882687e-05,491.5560191880474,True
l903_2,n4601,n4611,0.0002859339078193,5.699679225635503e-05,491.5560191880474,True
l6951_2,n4622,n4633,6.151783663922887e-05,1.226269168888283e-05,491.5560191880474,True
l867_2,n4716,n4733,7.963611993001809e-05,1.5874309620601612e-05,491.5560191880474,True
l866_2,n4716,n4781,8.493136155361691e-05,1.6929839512348886e-05,491.5560191880474,True
l882_2,n5674,n5680,6.069034333373561e-05,1.2097742857223046e-05,491.5560191880474,True
l6466_2,n5669,n5711,4.696912751134418e-05,9.36261677966994e-06,491.5560191880474,True
l6465_2,n5735,n7486,3.873846528484709e-05,7.72195321292633e-06,491.5560191880474,True
l10880_2,n5669,n7486,7.155992593140841e-05,1.4264437062739217e-05,491.5560191880474,True
l10881_2,n5710,n7486,9.753214826036072e-05,1.944162423794566e-05,491.5560191880474,True
l522_2,n3320,n7984,7.680828119016752e-05,1.531062083524934e-05,491.5560191880474,True
l532_2,n3305,n3311,2.059738974042738e-05,2.511876797613096e-06,1698.1026117405274,True
l635_2,n3304,n3313,8.849409152589821e-05,1.0791962381207095e-05,1698.1026117405274,True
l531_2,n3315,n3319,9.405843957353416e-05,1.1470541411406605e-05,1698.1026117405274,True
l11480_2,n3455,n3457,0.0001187694765062,1.4484082500761448e-05,1698.1026117405274,True
l609_2,n3455,n3467,0.0001984829784128,2.420524126985485e-05,1698.1026117405274,True
l628_2,n3472,n3483,8.641932179455631e-05,1.0538941682262968e-05,1698.1026117405274,True
l629_2,n3490,n3495,0.0001125141349183,1.3721235965653277e-05,1698.1026117405274,True
l6682_2,n3457,n3735,1.990462397539639e-05,2.427393167731267e-06,1698.1026117405274,True
l608_2,n3461,n3735,4.262279180198095e-05,5.197901439265969e-06,1698.1026117405274,True
l639_2,n3317,n4512,6.759280535854823e-05,8.243025043725395e-06,1698.1026117405274,True
l876_2,n4518,n4554,0.0001000388461391,1.2199859285263318e-05,1698.1026117405274,True
l875_2,n4518,n4561,9.34783286617572e-05,1.1399796178263076e-05,1698.1026117405274,True
l6686_2,n3467,n4616,3.833818554875884e-05,4.6753884815559545e-06,1698.1026117405274,True
l821_2,n4634,n4635,1.3447744475591307e-05,1.6399688384867452e-06,1698.1026117405274,True
l822_2,n4630,n4635,2.3114203998911103e-05,2.8188053657208664e-06,1698.1026117405274,True
l6950_2,n4623,n4635,2.067904137793122e-05,2.5218343143818563e-06,1698.1026117405274,True
l11386_2,n4637,n4639,2.001621528134084e-05,2.441001863578151e-06,1698.1026117405274,True
l615_2,n4585,n4641,2.297029350159041e-05,2.8012553050720013e-06,1698.1026117405274,True
l791_2,n4585,n4643,1.896305480893494e-05,2.312567659626212e-06,1698.1026117405274,True
l612_2,n4630,n4651,5.339202600565936e-05,6.511222683616996e-06,1698.1026117405274,True
