index,node,mc_el,mc_heat,g_max,h_max,eta,plant_type,heatarea,storage_capacity
p1116,n4731,7.2,0.0,25.979000000000003,0.09,1.0,conventional,,
p1117,n4732,7.2,0.0,1.402,0.0,1.0,conventional,,
p1118,n4733,7.2,0.0,3.1306,0.0,1.0,conventional,,
p1120,n4735,7.2,0.0,2.3790000000000004,0.0,1.0,conventional,,
p1121,n4736,7.2,0.0,16.036279999999998,0.09,1.0,conventional,,
p1122,n4737,7.2,0.0,6.714,0.0395,1.0,conventional,,
p1123,n4738,7.2,0.0,4.0815,0.0,1.0,conventional,,
p1124,n4739,7.2,0.0,10.478000000000002,0.09,1.0,conventional,,
p1125,n4740,7.2,0.0,9.6375,0.0,1.0,conventional,,
p1126,n4741,7.2,0.0,10.509,0.0,1.0,conventional,,
p1127,n4742,7.2,0.0,17.951999999999998,0.0,1.0,conventional,,
p1128,n4743,7.2,0.0,12.0465,0.0,1.0,conventional,,
p1129,n4744,7.2,0.0,3.5460000000000003,0.0,1.0,conventional,,
p1130,n4745,7.2,0.0,2.0298000000000003,0.0,1.0,conventional,,
p1131,n4746,7.2,0.0,14.829000000000002,0.0,1.0,conventional,,
p1132,n4747,7.2,0.0,4.394,0.0,1.0,conventional,,
p1133,n4748,7.2,0.0,5.994,0.0,1.0,conventional,,
p1134,n4749,7.2,0.0,5.885999999999999,0.0,1.0,conventional,,
p1135,n4750,7.2,0.0,3.15,0.0,1.0,conventional,,
p1136,n4751,7.2,0.0,7.826,0.0,1.0,conventional,,
p1137,n4752,7.2,0.0,5.876,0.0,1.0,conventional,,
p1138,n4753,7.2,0.0,37.845,0.0,1.0,conventional,,
p1139,n4754,7.2,0.0,20.959,0.0,1.0,conventional,,
p1140,n4755,7.2,0.0,9.4464,0.0,1.0,conventional,,
p1141,n4756,7.2,0.0,9.759900000000002,0.0,1.0,conventional,,
p1142,n4757,7.2,0.0,17.093,0.083,1.0,conventional,,
p1144,n4759,7.2,0.0,3.995,0.0,1.0,conventional,,
p1145,n4760,7.2,0.0,117.12249,0.0,1.0,conventional,,
p1146,n4761,7.2,0.0,6.4110000000000005,0.0,1.0,conventional,,
p1147,n4762,7.2,0.0,49.536,0.0,1.0,conventional,,
p1148,n4763,7.2,0.0,32.439,0.0,1.0,conventional,,
p1149,n4764,7.2,0.0,16.392999999999997,0.0,1.0,conventional,,
p1150,n4765,7.2,0.0,19.055300000000003,0.0,1.0,conventional,,
p1151,n4766,7.2,0.0,26.1089,0.0,1.0,conventional,,
p1152,n4767,7.2,0.0,28.409990000000004,0.0,1.0,conventional,,
p1153,n4768,7.2,0.0,20.756,0.0147,1.0,conventional,,
p1154,n4769,7.2,0.0,8.458,0.0,1.0,conventional,,
p1155,n4770,7.2,0.0,12.500000000000002,0.0,1.0,conventional,,
p1156,n4771,7.2,0.0,21.366,0.0,1.0,conventional,,
p1157,n4773,7.2,0.0,34.461600000000004,0.08,1.0,conventional,,
p1158,n4774,7.2,0.0,1.84,0.0,1.0,conventional,,
p1159,n4775,7.2,0.0,6.2785,0.0,1.0,conventional,,
p1160,n4777,7.2,0.0,10.616,0.07,1.0,conventional,,
p1161,n4778,7.2,0.0,2.776,0.0,1.0,conventional,,
p1162,n4779,7.2,0.0,3.514,0.0,1.0,conventional,,
p1163,n4780,7.2,0.0,17.012800000000002,0.0,1.0,conventional,,
p1164,n4781,7.2,0.0,4.951999999999999,0.0,1.0,conventional,,
p1166,n4783,7.2,0.0,22.0043,0.0,1.0,conventional,,
p1167,n4784,7.2,0.0,1.5109,0.0,1.0,conventional,,
p1168,n4785,7.2,0.0,17.1284,0.0,1.0,conventional,,
p1169,n4786,7.2,0.0,9.342999999999998,0.0,1.0,conventional,,
p1170,n4787,7.2,0.0,4.018000000000001,0.108,1.0,conventional,,
p1171,n4788,7.2,0.0,1.586,0.0,1.0,conventional,,
p1172,n4789,7.2,0.0,5.9132,0.0,1.0,conventional,,
p1173,n4790,7.2,0.0,21.678960000000004,0.0,1.0,conventional,,
p1174,n4791,7.2,0.0,12.123,0.0,1.0,conventional,,
p1175,n4845,7.2,0.0,1.92,0.0,1.0,conventional,,
p1178,n4852,7.2,0.0,2.919,0.0,1.0,conventional,,
p1179,n4854,7.2,0.0,3.1340000000000003,0.0,1.0,conventional,,
p1180,n4855,7.2,0.0,24.1943,0.0,1.0,conventional,,
p1181,n5534,7.2,0.0,52.285500000000006,0.085,1.0,conventional,,
p1182,n5535,7.2,0.0,17.375,0.0,1.0,conventional,,
p1183,n5536,7.2,0.0,18.926,0.0,1.0,conventional,,
p1184,n5537,7.2,0.0,4.989,0.0,1.0,conventional,,
p1185,n5538,7.2,0.0,6.629,0.0,1.0,conventional,,
p1186,n5539,7.2,0.0,12.9068,0.0,1.0,conventional,,
p1187,n5540,7.2,0.0,23.649999999999995,0.0,1.0,conventional,,
p1188,n5541,7.2,0.0,6.581,0.0,1.0,conventional,,
p1189,n5542,7.2,0.0,7.958000000000001,0.0,1.0,conventional,,
p1190,n5543,7.2,0.0,1.7200000000000002,0.0,1.0,conventional,,
p1191,n5544,7.2,0.0,9.546,0.0,1.0,conventional,,
p1192,n5545,7.2,0.0,1.023,0.0,1.0,conventional,,
p1193,n5546,7.2,0.0,15.31,0.0,1.0,conventional,,
p1194,n5547,7.2,0.0,3.4940000000000007,0.0,1.0,conventional,,
p1195,n5549,7.2,0.0,23.86735,0.09,1.0,conventional,,
p1196,n5550,7.2,0.0,16.75,0.0,1.0,conventional,,
p1197,n5551,7.2,0.0,2.7110000000000003,0.0,1.0,conventional,,
p1198,n5552,7.2,0.0,6.997000000000001,0.0,1.0,conventional,,
p1199,n5553,7.2,0.0,8.003999999999998,0.0,1.0,conventional,,
p1200,n5554,7.2,0.0,12.82,0.0,1.0,conventional,,
p1201,n5555,7.2,0.0,11.846,0.0,1.0,conventional,,
p1202,n5556,7.2,0.0,185.6924,0.085,1.0,conventional,,
p1204,n5591,7.2,0.0,16.232999999999997,0.0,1.0,conventional,,
p1205,n5592,7.2,0.0,14.86,0.0,1.0,conventional,,
p1206,n5596,7.2,0.0,20.26,0.1085,1.0,conventional,,
p1207,n5597,7.2,0.0,36.673,0.0,1.0,conventional,,
p1208,n5598,7.2,0.0,1.161,0.0,1.0,conventional,,
p1209,n5599,7.2,0.0,5.548,0.0,1.0,conventional,,
p1210,n5643,7.2,0.0,2.88,0.0,1.0,conventional,,
p1211,n5644,7.2,0.0,18.1894,0.175,1.0,conventional,,
p1213,n5648,7.2,0.0,2.345,0.0,1.0,conventional,,
p1214,n5649,7.2,0.0,14.618,0.0,1.0,conventional,,
p1215,n5650,7.2,0.0,68.789,0.09,1.0,conventional,,
p1216,n5651,7.2,0.0,36.748000000000005,0.0,1.0,conventional,,
p1217,n5653,7.2,0.0,20.586,0.0,1.0,conventional,,
p1218,n5654,7.2,0.0,6.83,0.0,1.0,conventional,,
p1219,n5655,7.2,0.0,6.101,0.0,1.0,conventional,,
p1220,n5656,7.2,0.0,109.52999999999996,0.0,1.0,conventional,,
p1221,n5657,7.2,0.0,5.607000000000001,0.0,1.0,conventional,,
p1222,n5658,7.2,0.0,13.993,0.0,1.0,conventional,,
p1223,n5659,7.2,0.0,32.023,0.0,1.0,conventional,,
p1224,n5660,7.2,0.0,31.706000000000003,0.0,1.0,conventional,,
p1225,n5661,7.2,0.0,12.903,0.0,1.0,conventional,,
p1226,n5662,7.2,0.0,4.99254,0.0,1.0,conventional,,
p1227,n5663,7.2,0.0,31.157,0.0,1.0,conventional,,
p1228,n5664,7.2,0.0,19.6623,0.0,1.0,conventional,,
p1229,n5665,7.2,0.0,9.107,0.08,1.0,conventional,,
p1230,n5666,7.2,0.0,31.975,0.0,1.0,conventional,,
p1231,n5667,7.2,0.0,21.167,0.0,1.0,conventional,,
p1233,n5671,7.2,0.0,57.89920000000001,0.0,1.0,conventional,,
p1234,n5672,7.2,0.0,19.829,0.09,1.0,conventional,,
p1235,n5673,7.2,0.0,105.3662,0.0,1.0,conventional,,
p1236,n5674,7.2,0.0,21.4385,0.0,1.0,conventional,,
p1237,n5675,7.2,0.0,1.39,0.0,1.0,conventional,,
p1238,n5676,7.2,0.0,3.362,0.0,1.0,conventional,,
p1239,n5677,7.2,0.0,21.7234,0.0,1.0,conventional,,
p1240,n5678,7.2,0.0,43.757000000000005,0.0,1.0,conventional,,
p1241,n5679,7.2,0.0,24.226,0.0,1.0,conventional,,
p1242,n5680,7.2,0.0,3.015,0.0,1.0,conventional,,
p1243,n5681,7.2,0.0,1.09965,0.0,1.0,conventional,,
p1244,n5682,7.2,0.0,14.9264,0.0,1.0,conventional,,
p1245,n5683,7.2,0.0,10.476,0.0,1.0,conventional,,
p1246,n5684,7.2,0.0,16.016000000000002,0.0,1.0,conventional,,
p1247,n5685,7.2,0.0,21.002,0.0,1.0,conventional,,
p1248,n5686,7.2,0.0,37.75820000000001,0.0,1.0,conventional,,
p1249,n5687,7.2,0.0,27.974999999999994,0.04,1.0,conventional,,
p1250,n5688,7.2,0.0,7.099,0.0,1.0,conventional,,
p1251,n5689,7.2,0.0,4.284,0.0,1.0,conventional,,
p1252,n5690,7.2,0.0,14.391000000000002,0.0,1.0,conventional,,
p1253,n5692,7.2,0.0,5.979,0.0,1.0,conventional,,
p1254,n5693,7.2,0.0,28.819,0.0,1.0,conventional,,
p1255,n5694,7.2,0.0,26.379,0.0,1.0,conventional,,
p1256,n5695,7.2,0.0,4.1955,0.0,1.0,conventional,,
p1257,n5696,7.2,0.0,81.86399999999999,0.09,1.0,conventional,,
p1258,n5697,7.2,0.0,31.046000000000003,0.0,1.0,conventional,,
p1259,n5710,7.2,0.0,7.665,0.0,1.0,conventional,,
p1260,n5711,7.2,0.0,1.1949999999999998,0.0,1.0,conventional,,
p1261,n5713,7.2,0.0,11.561,0.0,1.0,conventional,,
p1262,n5714,7.2,0.0,13.122,0.0,1.0,conventional,,
p1263,n5718,7.2,0.0,2.02,0.0,1.0,conventional,,
p1265,n5732,7.2,0.0,10.918,0.0,1.0,conventional,,
p1266,n5733,7.2,0.0,2.886,0.0,1.0,conventional,,
p1267,n5734,7.2,0.0,81.70000000000002,0.0,1.0,conventional,,
p1268,n5735,7.2,0.0,1.537,0.0,1.0,conventional,,
p1269,n5738,7.2,0.0,45.293,0.0,1.0,conventional,,
p1270,n5739,7.2,0.0,9.5677,0.0,1.0,conventional,,
p1271,n6839,7.2,0.0,3.667,0.0,1.0,conventional,,
p1273,n6842,7.2,0.0,25.555,0.0,1.0,conventional,,
p1274,n6845,7.2,0.0,1.5790000000000002,0.0305,1.0,conventional,,
p1275,n6846,7.2,0.0,1.403,0.0,1.0,conventional,,
p1277,n6848,7.2,0.0,2.858,0.0,1.0,conventional,,
p1278,n6849,7.2,0.0,4.014,0.0,1.0,conventional,,
p1281,n6852,7.2,0.0,28.0,0.0,1.0,conventional,,
p1283,n6854,7.2,0.0,5.023,0.0,1.0,conventional,,
p1284,n7151,7.2,0.0,4.051399999999999,0.0,1.0,conventional,,
p1285,n7261,7.2,0.0,7.720000000000001,0.0,1.0,conventional,,
p1286,n7264,7.2,0.0,2.14,0.093,1.0,conventional,,
p1287,n7266,7.2,0.0,2.38,0.0,1.0,conventional,,
p1288,n7267,7.2,0.0,6.888,0.0,1.0,conventional,,
p1289,n7268,7.2,0.0,6.0875,0.0,1.0,conventional,,
p1290,n7269,7.2,0.0,1.16,0.0,1.0,conventional,,
p1291,n7271,7.2,0.0,4.675999999999999,0.0,1.0,conventional,,
p1292,n7272,7.2,0.0,16.598,0.0,1.0,conventional,,
p1295,n7275,7.2,0.0,29.905,0.0,1.0,conventional,,
p1296,n7276,7.2,0.0,10.321000000000002,0.0,1.0,conventional,,
p1298,n7279,7.2,0.0,8.975399999999999,0.0,1.0,conventional,,
p1299,n7280,7.2,0.0,14.717,0.0,1.0,conventional,,
p1300,n7281,7.2,0.0,1.125,0.0,1.0,conventional,,
p1301,n7282,7.2,0.0,3.27,0.0,1.0,conventional,,
p1302,n7486,7.2,0.0,5.15,0.0,1.0,conventional,,
p1303,n7487,7.2,0.0,3.878,0.0,1.0,conventional,,
p1304,n7489,7.2,0.0,7.155999999999999,0.0,1.0,conventional,,
p1305,n7610,7.2,0.0,7.851000000000001,0.0,1.0,conventional,,
p1306,n7641,7.2,0.0,19.457,0.0,1.0,conventional,,
p1307,n7649,7.2,0.0,7.0745000000000005,0.0,1.0,conventional,,
p1308,n7652,7.2,0.0,1.81,0.0,1.0,conventional,,
p1310,n7672,7.2,0.0,14.311,0.0,1.0,conventional,,
p1311,n7681,7.2,0.0,39.33200000000001,0.0,1.0,conventional,,
p1312,n7682,7.2,0.0,30.64414,0.0,1.0,conventional,,
p1313,n7688,7.2,0.0,27.24,0.0,1.0,conventional,,
p1316,n7712,7.2,0.0,4.475,0.0,1.0,conventional,,
p1317,n7720,7.2,0.0,1.4220000000000002,0.0,1.0,conventional,,
p1318,n7721,7.2,0.0,2.183,0.0,1.0,conventional,,
p1319,n7723,7.2,0.0,14.021999999999998,0.0,1.0,conventional,,
p1320,n7724,7.2,0.0,7.982,0.0,1.0,conventional,,
p1321,n7726,7.2,0.0,12.526999999999996,0.0,1.0,conventional,,
p1322,n7745,7.2,0.0,8.02,0.0,1.0,conventional,,
p1323,n7756,7.2,0.0,52.138000000000005,0.09,1.0,conventional,,
p1324,n7760,7.2,0.0,31.143,0.0,1.0,conventional,,
p1325,n7769,7.2,0.0,3.453,0.0462,1.0,conventional,,
p1326,n7783,7.2,0.0,33.41865,0.0,1.0,conventional,,
p1327,n4695,7.2,0.0,4.81,0.0,1.0,conventional,,
p1328,n7788,7.2,0.0,10.0958,0.0,1.0,conventional,,
p1329,n7790,7.2,0.0,3.551,0.0,1.0,conventional,,
p1331,n7798,7.2,0.0,20.0,0.0,1.0,conventional,,
p1332,n7800,7.2,0.0,2.9190000000000005,0.0,1.0,conventional,,
p1333,n7805,7.2,0.0,1.31,0.0,1.0,conventional,,
p1335,n7850,7.2,0.0,33.37570000000001,0.0,1.0,conventional,,
p1336,n7852,7.2,0.0,2.517,0.0,1.0,conventional,,
p1337,n7857,7.2,0.0,6.365000000000001,0.1,1.0,conventional,,
p1339,n7870,7.2,0.0,41.722,0.0,1.0,conventional,,
p1340,n7872,7.2,0.0,2.755,0.0,1.0,conventional,,
p1342,n7879,7.2,0.0,27.363,0.093,1.0,conventional,,
p1343,n7884,7.2,0.0,8.8918,0.0,1.0,conventional,,
p1344,n7888,7.2,0.0,1.559,0.0,1.0,conventional,,
p1345,n7889,7.2,0.0,2.1715000000000004,0.0,1.0,conventional,,
p1346,n7890,7.2,0.0,2.298,0.0,1.0,conventional,,
p1347,n7892,7.2,0.0,13.914,0.0,1.0,conventional,,
p1348,n7897,7.2,0.0,3.5490000000000004,0.0,1.0,conventional,,
p1349,n7901,7.2,0.0,3.041,0.0,1.0,conventional,,
p1350,n7907,7.2,0.0,24.46747,0.0,1.0,conventional,,
p1353,n7916,7.2,0.0,53.287,0.0,1.0,conventional,,
p1354,n7933,7.2,0.0,7.859200000000002,0.0,1.0,conventional,,
p1355,n7934,7.2,0.0,5.238,0.0,1.0,conventional,,
p1356,n7938,7.2,0.0,6.94,0.0,1.0,conventional,,
p1357,n7939,7.2,0.0,3.683,0.0,1.0,conventional,,
p1358,n7941,7.2,0.0,32.530300000000004,0.0,1.0,conventional,,
p1359,n7944,7.2,0.0,10.877099999999997,0.0,1.0,conventional,,
p1360,n7952,7.2,0.0,10.09454,0.0,1.0,conventional,,
p1361,n7959,7.2,0.0,22.223,0.0,1.0,conventional,,
p1362,n7967,7.2,0.0,22.931,0.0,1.0,conventional,,
p1365,n7983,7.2,0.0,14.523,0.09,1.0,conventional,,
p1366,n7984,7.2,0.0,38.909,0.0,1.0,conventional,,
p1367,n7988,7.2,0.0,4.0,0.0,1.0,conventional,,
p1368,n7989,7.2,0.0,1.67,0.0,1.0,conventional,,
p1369,n7996,7.2,0.0,1.58,0.0,1.0,conventional,,
p1370,n7998,7.2,0.0,6.211,0.0,1.0,conventional,,
p1371,n8002,7.2,0.0,15.4328,0.0,1.0,conventional,,
p1372,n8013,7.2,0.0,2.875,0.0,1.0,conventional,,
p1373,n8015,7.2,0.0,15.473,0.093,1.0,conventional,,
p1374,n8016,7.2,0.0,1.565,0.0,1.0,conventional,,
p1375,n8028,7.2,0.0,3.8524,0.0,1.0,conventional,,
p1376,n8043,7.2,0.0,7.694,0.0,1.0,conventional,,
p1377,n8045,7.2,0.0,20.3415,0.0,1.0,conventional,,
p1378,n8046,7.2,0.0,34.8831,0.0,1.0,conventional,,
p1379,n8047,7.2,0.0,4.593,0.0,1.0,conventional,,
p1380,n8051,7.2,0.0,2.43,0.0,1.0,conventional,,
p1381,n8055,7.2,0.0,3.0940000000000003,0.0,1.0,conventional,,
p1382,n8060,7.2,0.0,9.094,0.0,1.0,conventional,,
p1383,n8061,7.2,0.0,4.586,0.0,1.0,conventional,,
p1384,n3304,7.2,0.0,1.507,0.0,1.0,conventional,,
p1386,n3309,7.2,0.0,1.16,0.0,1.0,conventional,,
p1390,n3314,7.2,0.0,4.8,0.0,1.0,conventional,,
p1391,n3315,7.2,0.0,2.324,0.0,1.0,conventional,,
p1397,n3321,7.2,0.0,2.4090000000000003,0.0716,1.0,conventional,,
p1401,n3454,7.2,0.0,5.486000000000001,0.0,1.0,conventional,,
p1402,n3455,7.2,0.0,1.1050000000000002,0.0,1.0,conventional,,
p1405,n3463,7.2,0.0,1.24,0.0,1.0,conventional,,
p1406,n3464,7.2,0.0,2.317,0.0,1.0,conventional,,
p1408,n3468,7.2,0.0,1.054,0.0,1.0,conventional,,
p1413,n3474,7.2,0.0,1.662,0.0,1.0,conventional,,
p1414,n3475,7.2,0.0,1.07,0.0,1.0,conventional,,
p1416,n3478,7.2,0.0,1.213,0.071,1.0,conventional,,
p1427,n3498,7.2,0.0,2.338,0.0,1.0,conventional,,
p1432,n4496,7.2,0.0,1.976,0.0,1.0,conventional,,
p1433,n4497,7.2,0.0,6.948,0.0,1.0,conventional,,
p1434,n4498,7.2,0.0,4.96,0.0,1.0,conventional,,
p1438,n4503,7.2,0.0,1.689,0.0,1.0,conventional,,
p1446,n4514,7.2,0.0,1.233,0.0,1.0,conventional,,
p1448,n4517,7.2,0.0,1.7553,0.0,1.0,conventional,,
p1454,n4527,7.2,0.0,2.07,0.0,1.0,conventional,,
p1457,n4535,7.2,0.0,9.723,0.0,1.0,conventional,,
p1460,n4540,7.2,0.0,1.3130000000000002,0.0,1.0,conventional,,
p1463,n4546,7.2,0.0,1.878,0.0,1.0,conventional,,
p1467,n4561,7.2,0.0,3.217,0.0,1.0,conventional,,
p1468,n4576,7.2,0.0,2.196,0.0,1.0,conventional,,
p1470,n4585,7.2,0.0,5.75,0.0,1.0,conventional,,
p1475,n4604,7.2,0.0,4.222,0.0,1.0,conventional,,
p1480,n4613,7.2,0.0,2.324,0.0,1.0,conventional,,
p1482,n4618,7.2,0.0,8.414,0.0,1.0,conventional,,
p1483,n4619,7.2,0.0,9.7,0.0,1.0,conventional,,
p1486,n4627,7.2,0.0,2.0,0.0,1.0,conventional,,
p1487,n4628,7.2,0.0,1.14,0.0,1.0,conventional,,
p1488,n4631,7.2,0.0,1.291,0.0,1.0,conventional,,
p1489,n4633,7.2,0.0,2.214,0.0,1.0,conventional,,
p1491,n4646,7.2,0.0,2.4840000000000004,1.539,1.0,conventional,,
p1492,n4647,7.2,0.0,4.968,0.0,1.0,conventional,,
p1497,n4672,7.2,0.0,1.05,0.0,1.0,conventional,,
p1499,n4674,7.2,0.0,2.6740000000000004,0.449,1.0,conventional,,
p1500,n4676,7.2,0.0,2.3240000000000003,0.0,1.0,conventional,,
p1502,n4679,7.2,0.0,1.1,0.0,1.0,conventional,,
p1503,n4682,7.2,0.0,1.564,0.0,1.0,conventional,,
p1507,n4688,7.2,0.0,1.418,0.0,1.0,conventional,,
p1508,n4691,7.2,0.0,3.377,0.348,1.0,conventional,,
p1512,n4698,7.2,0.0,2.668,0.0,1.0,conventional,,
p1513,n4702,7.2,0.0,1.15,0.0,1.0,conventional,,
p1516,n4711,7.2,0.0,1.095,0.0,1.0,conventional,,
p1518,n4713,7.2,0.0,2.298,0.0,1.0,conventional,,
p1521,n4718,7.2,0.0,1.147,0.0,1.0,conventional,,
p1524,n4723,7.2,0.0,1.6,0.0,1.0,conventional,,
p1541,n4760,7.2,0.0,1.985,0.0,1.0,conventional,,
p1546,n4768,7.2,0.0,6.1,0.0,1.0,conventional,,
p1549,n4775,7.2,0.0,2.224,0.0,1.0,conventional,,
p1558,n4788,7.2,0.0,1.252,0.0,1.0,conventional,,
p1566,n5534,7.2,0.0,1.094,0.0,1.0,conventional,,
p1568,n5542,7.2,0.0,1.833,0.0,1.0,conventional,,
p1571,n5550,7.2,0.0,1.4069999999999998,0.0,1.0,conventional,,
p1575,n5596,7.2,0.0,1.546,0.0,1.0,conventional,,
p1581,n5662,7.2,0.0,2.0,0.0,1.0,conventional,,
p1583,n5664,7.2,0.0,1.6,0.0,1.0,conventional,,
p1587,n5677,7.2,0.0,1.308,0.0,1.0,conventional,,
p1590,n5684,7.2,0.0,2.25,0.0,1.0,conventional,,
p1594,n5690,7.2,0.0,6.068,0.0,1.0,conventional,,
p1600,n5734,7.2,0.0,1.786,0.0,1.0,conventional,,
p1602,n6842,7.2,0.0,1.13,0.348,1.0,conventional,,
p1603,n6843,7.2,0.0,3.786,0.0,1.0,conventional,,
p1606,n7261,7.2,0.0,1.393,0.0,1.0,conventional,,
p1612,n7275,7.2,0.0,6.394,0.0,1.0,conventional,,
p1620,n7682,7.2,0.0,2.615,0.0,1.0,conventional,,
p1622,n7723,7.2,0.0,1.47,0.0,1.0,conventional,,
p1627,n7798,7.2,0.0,3.0,0.0,1.0,conventional,,
p1634,n7907,7.2,0.0,1.111,0.0,1.0,conventional,,
p1642,n7983,7.2,0.0,1.115,0.0,1.0,conventional,,
p1649,n8047,7.2,0.0,2.829,0.0,1.0,conventional,,
p1651,n3304,0.0,0.0,18.315,0.0,1.0,other_res,,
p1652,n3314,0.0,0.0,7.1,0.0,1.0,other_res,,
p1653,n3318,0.0,0.0,5.5,0.0,1.0,other_res,,
p1654,n3466,0.0,0.0,4.8,0.0,1.0,other_res,,
p1655,n4616,0.0,0.0,3.0,0.0,1.0,other_res,,
p1659,n3303,0.0,0.0,8.05574,0.0,1.0,hydro_ror,,
p1660,n3304,0.0,0.0,35.38147999999999,0.0,1.0,hydro_ror,,
p1661,n3305,0.0,0.0,1.8045,0.0,1.0,hydro_ror,,
p1663,n3307,0.0,0.0,2.002,0.0,1.0,hydro_ror,,
p1664,n3308,0.0,0.0,2.696,0.0,1.0,hydro_ror,,
p1665,n3309,0.0,0.0,5.139000000000001,0.0,1.0,hydro_ror,,
p1666,n3310,0.0,0.0,2.1049,0.0,1.0,hydro_ror,,
p1668,n3312,0.0,0.0,5.626199999999999,0.0,1.0,hydro_ror,,
p1669,n3313,0.0,0.0,1.6715,0.0,1.0,hydro_ror,,
p1670,n3314,0.0,0.0,26.2929,0.0,1.0,hydro_ror,,
p1671,n3315,0.0,0.0,2.24893,0.0,1.0,hydro_ror,,
p1672,n3316,0.0,0.0,7.6097,0.0,1.0,hydro_ror,,
p1673,n3317,0.0,0.0,9.5539,0.0,1.0,hydro_ror,,
p1674,n3318,0.0,0.0,53.24655,0.0,1.0,hydro_ror,,
p1675,n3319,0.0,0.0,11.6595,0.0,1.0,hydro_ror,,
p1676,n3320,0.0,0.0,2.8782,0.0,1.0,hydro_ror,,
p1677,n3321,0.0,0.0,31.089439999999996,0.0,1.0,hydro_ror,,
p1678,n3322,0.0,0.0,13.925,0.0,1.0,hydro_ror,,
p1679,n3323,0.0,0.0,20.962900000000005,0.0,1.0,hydro_ror,,
p1680,n3324,0.0,0.0,25.132770000000008,0.0,1.0,hydro_ror,,
p1681,n3453,0.0,0.0,11.32983,0.0,1.0,hydro_ror,,
p1682,n3454,0.0,0.0,2.5333,0.0,1.0,hydro_ror,,
p1683,n3455,0.0,0.0,2.2391,0.0,1.0,hydro_ror,,
p1684,n3456,0.0,0.0,2.809,0.0,1.0,hydro_ror,,
p1686,n3458,0.0,0.0,2.138,0.0,1.0,hydro_ror,,
p1689,n3461,0.0,0.0,1.6161000000000003,0.0,1.0,hydro_ror,,
p1690,n3462,0.0,0.0,10.88275,0.0,1.0,hydro_ror,,
p1691,n3463,0.0,0.0,9.9385,0.0,1.0,hydro_ror,,
p1692,n3464,0.0,0.0,56.547,0.0,1.0,hydro_ror,,
p1693,n3465,0.0,0.0,1.1589999999999998,0.0,1.0,hydro_ror,,
p1696,n3468,0.0,0.0,2.1585,0.0,1.0,hydro_ror,,
p1698,n3470,0.0,0.0,1.032,0.0,1.0,hydro_ror,,
p1699,n3471,0.0,0.0,6.797499999999999,0.0,1.0,hydro_ror,,
p1700,n3472,0.0,0.0,11.35338,0.0,1.0,hydro_ror,,
p1701,n3473,0.0,0.0,2.3179,0.0,1.0,hydro_ror,,
p1702,n3474,0.0,0.0,3.8603,0.0,1.0,hydro_ror,,
p1704,n3476,0.0,0.0,6.083600000000001,0.0,1.0,hydro_ror,,
p1705,n3477,0.0,0.0,5.0535000000000005,0.0,1.0,hydro_ror,,
p1706,n3478,0.0,0.0,4.0096,0.0,1.0,hydro_ror,,
p1708,n3480,0.0,0.0,1.791,0.0,1.0,hydro_ror,,
p1709,n3481,0.0,0.0,5.6335,0.0,1.0,hydro_ror,,
p1710,n3482,0.0,0.0,8.0356,0.0,1.0,hydro_ror,,
p1711,n3484,0.0,0.0,6.063,0.0,1.0,hydro_ror,,
p1712,n3485,0.0,0.0,1.9239,0.0,1.0,hydro_ror,,
p1713,n3486,0.0,0.0,3.79474,0.0,1.0,hydro_ror,,
p1715,n3488,0.0,0.0,8.654000000000002,0.0,1.0,hydro_ror,,
p1716,n3489,0.0,0.0,28.39,0.0,1.0,hydro_ror,,
p1717,n3490,0.0,0.0,18.944699999999997,0.0,1.0,hydro_ror,,
p1718,n3491,0.0,0.0,29.558950000000006,0.0,1.0,hydro_ror,,
p1720,n3493,0.0,0.0,1.0139999999999998,0.0,1.0,hydro_ror,,
p1721,n3494,0.0,0.0,1.3947,0.0,1.0,hydro_ror,,
p1722,n3495,0.0,0.0,2.4292,0.0,1.0,hydro_ror,,
p1723,n3496,0.0,0.0,2.132,0.0,1.0,hydro_ror,,
p1724,n3497,0.0,0.0,1.581,0.0,1.0,hydro_ror,,
p1725,n3498,0.0,0.0,18.1911,0.0,1.0,hydro_ror,,
p1726,n3499,0.0,0.0,4.335999999999999,0.0,1.0,hydro_ror,,
p1727,n3500,0.0,0.0,11.8885,0.0,1.0,hydro_ror,,
p1728,n3501,0.0,0.0,1.5480999999999996,0.0,1.0,hydro_ror,,
p1730,n3503,0.0,0.0,1.43,0.0,1.0,hydro_ror,,
p1731,n3504,0.0,0.0,6.6247,0.0,1.0,hydro_ror,,
p1732,n3505,0.0,0.0,2.1069,0.0,1.0,hydro_ror,,
p1733,n3507,0.0,0.0,7.8,0.0,1.0,hydro_ror,,
p1734,n3848,0.0,0.0,55.034,0.0,1.0,hydro_ror,,
p1735,n4497,0.0,0.0,5.1421,0.0,1.0,hydro_ror,,
p1736,n4499,0.0,0.0,5.120049999999998,0.0,1.0,hydro_ror,,
p1737,n4500,0.0,0.0,10.7708,0.0,1.0,hydro_ror,,
p1738,n4501,0.0,0.0,3.4835,0.0,1.0,hydro_ror,,
p1739,n4502,0.0,0.0,2.27166,0.0,1.0,hydro_ror,,
p1740,n4503,0.0,0.0,2.76,0.0,1.0,hydro_ror,,
p1742,n4507,0.0,0.0,1.39,0.0,1.0,hydro_ror,,
p1743,n4508,0.0,0.0,13.651,0.0,1.0,hydro_ror,,
