index,timestep,plant,availability
24963,t0022,p2276,0.0
24962,t0022,p2275,0.0
24968,t0022,p2281,0.0
24942,t0022,p2255,0.0
24941,t0022,p2254,0.0
24940,t0022,p2253,0.0
24920,t0022,p2233,0.0
24919,t0022,p2232,0.0
24918,t0022,p2231,0.0
24917,t0022,p2230,0.0
24916,t0022,p2229,0.0
24915,t0022,p2228,0.0
24921,t0022,p2234,0.0
24914,t0022,p2227,0.0
24912,t0022,p2225,0.0
24911,t0022,p2224,0.0
24910,t0022,p2223,0.0
24909,t0022,p2222,0.0
24908,t0022,p2221,0.0
24907,t0022,p2220,0.0
24913,t0022,p2226,0.0
24922,t0022,p2235,0.0
24923,t0022,p2236,0.0
24924,t0022,p2237,0.0
24939,t0022,p2252,0.0
24938,t0022,p2251,0.0
24937,t0022,p2250,0.0
24936,t0022,p2249,0.0
24935,t0022,p2248,0.0
24934,t0022,p2247,0.0
24933,t0022,p2246,0.0
24932,t0022,p2245,0.0
24931,t0022,p2244,0.0
24930,t0022,p2243,0.0
24929,t0022,p2242,0.0
24928,t0022,p2241,0.0
24927,t0022,p2240,0.0
24926,t0022,p2239,0.0
24925,t0022,p2238,0.0
24976,t0022,p2289,0.0
24977,t0022,p2290,0.0
24978,t0022,p2291,0.0
24979,t0022,p2292,0.0
25030,t0022,p2343,0.0
25029,t0022,p2342,0.0
25028,t0022,p2341,0.0
25027,t0022,p2340,0.0
25026,t0022,p2339,0.0
25025,t0022,p2338,0.0
25031,t0022,p2344,0.0
25024,t0022,p2337,0.0
25022,t0022,p2335,0.0
25021,t0022,p2334,0.0
25020,t0022,p2333,0.0
25019,t0022,p2332,0.0
25018,t0022,p2331,0.0
25017,t0022,p2330,0.0
25023,t0022,p2336,0.0
25032,t0022,p2345,0.0
25033,t0022,p2346,0.0
25034,t0022,p2347,0.0
25049,t0022,p2362,0.0
25048,t0022,p2361,0.0
25047,t0022,p2360,0.0
25046,t0022,p2359,0.0
25045,t0022,p2358,0.0
25044,t0022,p2357,0.0
25043,t0022,p2356,0.0
25042,t0022,p2355,0.0
25041,t0022,p2354,0.0
25040,t0022,p2353,0.0
25039,t0022,p2352,0.0
25038,t0022,p2351,0.0
25037,t0022,p2350,0.0
25036,t0022,p2349,0.0
25035,t0022,p2348,0.0
25016,t0022,p2329,0.0
24905,t0022,p2218,0.0
25015,t0022,p2328,0.0
25013,t0022,p2326,0.0
24993,t0022,p2306,0.0
24992,t0022,p2305,0.0
24991,t0022,p2304,0.0
24990,t0022,p2303,0.0
24989,t0022,p2302,0.0
24988,t0022,p2301,0.0
24994,t0022,p2307,0.0
24987,t0022,p2300,0.0
24985,t0022,p2298,0.0
24984,t0022,p2297,0.0
24983,t0022,p2296,0.0
24982,t0022,p2295,0.0
24981,t0022,p2294,0.0
24980,t0022,p2293,0.0
24986,t0022,p2299,0.0
24995,t0022,p2308,0.0
24996,t0022,p2309,0.0
24997,t0022,p2310,0.0
25012,t0022,p2325,0.0
25011,t0022,p2324,0.0
25010,t0022,p2323,0.0
25009,t0022,p2322,0.0
25008,t0022,p2321,0.0
25007,t0022,p2320,0.0
25006,t0022,p2319,0.0
25005,t0022,p2318,0.0
25004,t0022,p2317,0.0
25003,t0022,p2316,0.0
25002,t0022,p2315,0.0
25001,t0022,p2314,0.0
25000,t0022,p2313,0.0
24999,t0022,p2312,0.0
24998,t0022,p2311,0.0
25014,t0022,p2327,0.0
24904,t0022,p2217,0.0
24903,t0022,p2216,0.0
24902,t0022,p2215,0.0
24808,t0022,p2121,0.0
24807,t0022,p2120,0.0
24806,t0022,p2119,0.0
24805,t0022,p2118,0.0
24804,t0022,p2117,0.0
24803,t0022,p2116,0.0
24809,t0022,p2122,0.0
24802,t0022,p2115,0.0
24800,t0022,p2113,0.0
24799,t0022,p2112,0.0
24798,t0022,p2111,0.0
24797,t0022,p2110,0.0
24796,t0022,p2109,0.0
24795,t0022,p2108,0.0
24801,t0022,p2114,0.0
24810,t0022,p2123,0.0
24811,t0022,p2124,0.0
24812,t0022,p2125,0.0
24827,t0022,p2140,0.0
24826,t0022,p2139,0.0
24825,t0022,p2138,0.0
24824,t0022,p2137,0.0
24823,t0022,p2136,0.0
24822,t0022,p2135,0.0
24821,t0022,p2134,0.0
24820,t0022,p2133,0.0
24819,t0022,p2132,0.0
24818,t0022,p2131,0.0
24817,t0022,p2130,0.0
24816,t0022,p2129,0.0
24815,t0022,p2128,0.0
24814,t0022,p2127,0.0
24813,t0022,p2126,0.0
24794,t0022,p2107,0.0
24828,t0022,p2141,0.0
24793,t0022,p2106,0.0
24791,t0022,p2104,0.0
24771,t0022,p2084,0.0
24770,t0022,p2083,0.0
24769,t0022,p2082,0.0
24768,t0022,p2081,0.0
24767,t0022,p2080,0.0
24766,t0022,p2079,0.0
24772,t0022,p2085,0.0
24765,t0022,p2078,0.0
24763,t0022,p2076,0.0
24762,t0022,p2075,0.0
24761,t0022,p2074,0.0
24760,t0022,p2073,0.0
24759,t0022,p2072,0.0
24764,t0022,p2077,0.0
24773,t0022,p2086,0.0
24774,t0022,p2087,0.0
24775,t0022,p2088,0.0
24790,t0022,p2103,0.0
24789,t0022,p2102,0.0
24788,t0022,p2101,0.0
24787,t0022,p2100,0.0
24786,t0022,p2099,0.0
24785,t0022,p2098,0.0
24784,t0022,p2097,0.0
24783,t0022,p2096,0.0
24782,t0022,p2095,0.0
24781,t0022,p2094,0.0
24780,t0022,p2093,0.0
24779,t0022,p2092,0.0
24778,t0022,p2091,0.0
24777,t0022,p2090,0.0
24776,t0022,p2089,0.0
24792,t0022,p2105,0.0
25050,t0022,p2363,0.0
24829,t0022,p2142,0.0
24831,t0022,p2144,0.0
24882,t0022,p2195,0.0
24881,t0022,p2194,0.0
24880,t0022,p2193,0.0
24879,t0022,p2192,0.0
24878,t0022,p2191,0.0
24877,t0022,p2190,0.0
24883,t0022,p2196,0.0
24876,t0022,p2189,0.0
24874,t0022,p2187,0.0
24873,t0022,p2186,0.0
24872,t0022,p2185,0.0
24871,t0022,p2184,0.0
24870,t0022,p2183,0.0
24869,t0022,p2182,0.0
24875,t0022,p2188,0.0
24884,t0022,p2197,0.0
24885,t0022,p2198,0.0
24886,t0022,p2199,0.0
24901,t0022,p2214,0.0
24900,t0022,p2213,0.0
24899,t0022,p2212,0.0
24898,t0022,p2211,0.0
24897,t0022,p2210,0.0
24896,t0022,p2209,0.0
24895,t0022,p2208,0.0
24894,t0022,p2207,0.0
24893,t0022,p2206,0.0
24892,t0022,p2205,0.0
24891,t0022,p2204,0.0
24890,t0022,p2203,0.0
24889,t0022,p2202,0.0
24888,t0022,p2201,0.0
24887,t0022,p2200,0.0
24868,t0022,p2181,0.0
24830,t0022,p2143,0.0
24867,t0022,p2180,0.0
24865,t0022,p2178,0.0
24845,t0022,p2158,0.0
24844,t0022,p2157,0.0
24843,t0022,p2156,0.0
24842,t0022,p2155,0.0
24841,t0022,p2154,0.0
24840,t0022,p2153,0.0
24846,t0022,p2159,0.0
24839,t0022,p2152,0.0
24837,t0022,p2150,0.0
24836,t0022,p2149,0.0
24835,t0022,p2148,0.0
24834,t0022,p2147,0.0
24833,t0022,p2146,0.0
24832,t0022,p2145,0.0
24838,t0022,p2151,0.0
24847,t0022,p2160,0.0
24848,t0022,p2161,0.0
24849,t0022,p2162,0.0
24864,t0022,p2177,0.0
24863,t0022,p2176,0.0
24862,t0022,p2175,0.0
24861,t0022,p2174,0.0
24860,t0022,p2173,0.0
24859,t0022,p2172,0.0
24858,t0022,p2171,0.0
24857,t0022,p2170,0.0
24856,t0022,p2169,0.0
24855,t0022,p2168,0.0
24854,t0022,p2167,0.0
24853,t0022,p2166,0.0
24852,t0022,p2165,0.0
24851,t0022,p2164,0.0
24850,t0022,p2163,0.0
24866,t0022,p2179,0.0
25051,t0022,p2364,0.0
24906,t0022,p2219,0.0
25053,t0022,p2366,0.0
25252,t0022,p2565,0.0
25250,t0022,p2563,0.0
25249,t0022,p2562,0.0
25248,t0022,p2561,0.0
25247,t0022,p2560,0.0
25253,t0022,p2566,0.0
25246,t0022,p2559,0.0
25244,t0022,p2557,0.0
25243,t0022,p2556,0.0
25242,t0022,p2555,0.0
25241,t0022,p2554,0.0
25240,t0022,p2553,0.0
25239,t0022,p2552,0.0
25245,t0022,p2558,0.0
25254,t0022,p2567,0.0
25255,t0022,p2568,0.0
25256,t0022,p2569,0.0
25271,t0022,p2584,0.0
25270,t0022,p2583,0.0
25269,t0022,p2582,0.0
25268,t0022,p2581,0.0
25267,t0022,p2580,0.0
25266,t0022,p2579,0.0
25265,t0022,p2578,0.0
25264,t0022,p2577,0.0
25263,t0022,p2576,0.0
25262,t0022,p2575,0.0
25261,t0022,p2574,0.0
25260,t0022,p2573,0.0
25259,t0022,p2572,0.0
25258,t0022,p2571,0.0
25257,t0022,p2570,0.0
25238,t0022,p2551,0.0
25272,t0022,p2585,0.0
25237,t0022,p2550,0.0
25235,t0022,p2548,0.0
25215,t0022,p2528,0.0
25214,t0022,p2527,0.0
25212,t0022,p2525,0.0
25211,t0022,p2524,0.0
25210,t0022,p2523,0.0
25216,t0022,p2529,0.0
25209,t0022,p2522,0.0
25207,t0022,p2520,0.0
25206,t0022,p2519,0.0
25205,t0022,p2518,0.0
25204,t0022,p2517,0.0
25203,t0022,p2516,0.0
25202,t0022,p2515,0.0
25208,t0022,p2521,0.0
25217,t0022,p2530,0.0
25218,t0022,p2531,0.0
25219,t0022,p2532,0.0
25234,t0022,p2547,0.0
25233,t0022,p2546,0.0
25232,t0022,p2545,0.0
25231,t0022,p2544,0.0
25230,t0022,p2543,0.0
25229,t0022,p2542,0.0
25228,t0022,p2541,0.0
25227,t0022,p2540,0.0
25226,t0022,p2539,0.0
25225,t0022,p2538,0.0
25224,t0022,p2537,0.0
25223,t0022,p2536,0.0
25222,t0022,p2535,0.0
25221,t0022,p2534,0.0
25220,t0022,p2533,0.0
25236,t0022,p2549,0.0
25201,t0022,p2514,0.0
25273,t0022,p2586,0.0
25275,t0022,p2588,0.0
25326,t0022,p2639,0.0
25325,t0022,p2638,0.0
25324,t0022,p2637,0.0
25323,t0022,p2636,0.0
25322,t0022,p2635,0.0
25321,t0022,p2634,0.0
25327,t0022,p2640,0.0
25320,t0022,p2633,0.0
25318,t0022,p2631,0.0
25317,t0022,p2630,0.0
25316,t0022,p2629,0.0
25315,t0022,p2628,0.0
25314,t0022,p2627,0.0
25313,t0022,p2626,0.0
25319,t0022,p2632,0.0
25328,t0022,p2641,0.0
25329,t0022,p2642,0.0
25330,t0022,p2643,0.0
25052,t0022,p2365,0.0
25344,t0022,p2657,0.0
25343,t0022,p2656,0.0
25342,t0022,p2655,0.0
25341,t0022,p2654,0.0
25340,t0022,p2653,0.0
25339,t0022,p2652,0.0
25338,t0022,p2651,0.0
25337,t0022,p2650,0.0
25336,t0022,p2649,0.0
25335,t0022,p2648,0.0
25334,t0022,p2647,0.0
25333,t0022,p2646,0.0
25332,t0022,p2645,0.0
25331,t0022,p2644,0.0
25312,t0022,p2625,0.0
25274,t0022,p2587,0.0
25311,t0022,p2624,0.0
25309,t0022,p2622,0.0
25289,t0022,p2602,0.0
25288,t0022,p2601,0.0
25287,t0022,p2600,0.0
25286,t0022,p2599,0.0
25285,t0022,p2598,0.0
25284,t0022,p2597,0.0
25290,t0022,p2603,0.0
25283,t0022,p2596,0.0
25281,t0022,p2594,0.0
25280,t0022,p2593,0.0
25279,t0022,p2592,0.0
25278,t0022,p2591,0.0
25277,t0022,p2590,0.0
25276,t0022,p2589,0.0
25282,t0022,p2595,0.0
25291,t0022,p2604,0.0
25292,t0022,p2605,0.0
25293,t0022,p2606,0.0
25308,t0022,p2621,0.0
25307,t0022,p2620,0.0
25306,t0022,p2619,0.0
25305,t0022,p2618,0.0
25304,t0022,p2617,0.0
25303,t0022,p2616,0.0
25302,t0022,p2615,0.0
25301,t0022,p2614,0.0
25300,t0022,p2613,0.0
25299,t0022,p2612,0.0
25298,t0022,p2611,0.0
25297,t0022,p2610,0.0
25296,t0022,p2609,0.0
25295,t0022,p2608,0.0
25294,t0022,p2607,0.0
25310,t0022,p2623,0.0
25200,t0022,p2513,0.0
25198,t0022,p2511,0.0
25104,t0022,p2417,0.0
25103,t0022,p2416,0.0
25102,t0022,p2415,0.0
25101,t0022,p2414,0.0
25100,t0022,p2413,0.0
25099,t0022,p2412,0.0
25105,t0022,p2418,0.0
25098,t0022,p2411,0.0
25096,t0022,p2409,0.0
25095,t0022,p2408,0.0
25094,t0022,p2407,0.0
25093,t0022,p2406,0.0
25092,t0022,p2405,0.0
25091,t0022,p2404,0.0
25097,t0022,p2410,0.0
25106,t0022,p2419,0.0
25107,t0022,p2420,0.0
25108,t0022,p2421,0.0
25123,t0022,p2436,0.0
25122,t0022,p2435,0.0
25121,t0022,p2434,0.0
25120,t0022,p2433,0.0
25119,t0022,p2432,0.0
25118,t0022,p2431,0.0
25117,t0022,p2430,0.0
25116,t0022,p2429,0.0
25115,t0022,p2428,0.0
25114,t0022,p2427,0.0
25113,t0022,p2426,0.0
25112,t0022,p2425,0.0
25111,t0022,p2424,0.0
25110,t0022,p2423,0.0
25109,t0022,p2422,0.0
25090,t0022,p2403,0.0
25124,t0022,p2437,0.0
25089,t0022,p2402,0.0
25087,t0022,p2400,0.0
25067,t0022,p2380,0.0
25066,t0022,p2379,0.0
25065,t0022,p2378,0.0
25064,t0022,p2377,0.0
25063,t0022,p2376,0.0
25062,t0022,p2375,0.0
25068,t0022,p2381,0.0
25061,t0022,p2374,0.0
25059,t0022,p2372,0.0
25058,t0022,p2371,0.0
25057,t0022,p2370,0.0
25056,t0022,p2369,0.0
25055,t0022,p2368,0.0
25199,t0022,p2512,0.0
25060,t0022,p2373,0.0
25069,t0022,p2382,0.0
25070,t0022,p2383,0.0
25071,t0022,p2384,0.0
25086,t0022,p2399,0.0
25085,t0022,p2398,0.0
25084,t0022,p2397,0.0
25083,t0022,p2396,0.0
25082,t0022,p2395,0.0
25081,t0022,p2394,0.0
25080,t0022,p2393,0.0
25079,t0022,p2392,0.0
25078,t0022,p2391,0.0
25077,t0022,p2390,0.0
25076,t0022,p2389,0.0
25075,t0022,p2388,0.0
25074,t0022,p2387,0.0
25073,t0022,p2386,0.0
25072,t0022,p2385,0.0
25088,t0022,p2401,0.0
25125,t0022,p2438,0.0
25054,t0022,p2367,0.0
25127,t0022,p2440,0.0
25178,t0022,p2491,0.0
25177,t0022,p2490,0.0
25176,t0022,p2489,0.0
25175,t0022,p2488,0.0
25174,t0022,p2487,0.0
25173,t0022,p2486,0.0
25180,t0022,p2493,0.0
25172,t0022,p2485,0.0
25170,t0022,p2483,0.0
25169,t0022,p2482,0.0
25168,t0022,p2481,0.0
25167,t0022,p2480,0.0
25166,t0022,p2479,0.0
25165,t0022,p2478,0.0
25171,t0022,p2484,0.0
25181,t0022,p2494,0.0
25182,t0022,p2495,0.0
25183,t0022,p2496,0.0
25126,t0022,p2439,0.0
25197,t0022,p2510,0.0
25196,t0022,p2509,0.0
25195,t0022,p2508,0.0
25194,t0022,p2507,0.0
25193,t0022,p2506,0.0
25192,t0022,p2505,0.0
25191,t0022,p2504,0.0
25190,t0022,p2503,0.0
25189,t0022,p2502,0.0
25188,t0022,p2501,0.0
25187,t0022,p2500,0.0
25186,t0022,p2499,0.0
25185,t0022,p2498,0.0
25184,t0022,p2497,0.0
25164,t0022,p2477,0.0
25163,t0022,p2476,0.0
25179,t0022,p2492,0.0
25161,t0022,p2474,0.0
25142,t0022,p2455,0.0
25141,t0022,p2454,0.0
25140,t0022,p2453,0.0
25139,t0022,p2452,0.0
25137,t0022,p2450,0.0
25136,t0022,p2449,0.0
25143,t0022,p2456,0.0
25135,t0022,p2448,0.0
25133,t0022,p2446,0.0
25132,t0022,p2445,0.0
25131,t0022,p2444,0.0
25130,t0022,p2443,0.0
25129,t0022,p2442,0.0
25162,t0022,p2475,0.0
25134,t0022,p2447,0.0
25144,t0022,p2457,0.0
25138,t0022,p2451,0.0
25146,t0022,p2459,0.0
25160,t0022,p2473,0.0
25145,t0022,p2458,0.0
25158,t0022,p2471,0.0
25157,t0022,p2470,0.0
25156,t0022,p2469,0.0
25155,t0022,p2468,0.0
25154,t0022,p2467,0.0
25153,t0022,p2466,0.0
25159,t0022,p2472,0.0
25151,t0022,p2464,0.0
25150,t0022,p2463,0.0
25149,t0022,p2462,0.0
25148,t0022,p2461,0.0
25147,t0022,p2460,0.0
25128,t0022,p2441,0.0
25152,t0022,p2465,0.0
26727,t0023,p3168,0.8625978868862647
26726,t0023,p3167,0.8625978868862647
26725,t0023,p3166,0.8625978868862647
26724,t0023,p3165,0.8625978868862647
26723,t0023,p3164,0.8625978868862647
26722,t0023,p3163,0.8625978868862647
26718,t0023,p3159,0.8625978868862647
26720,t0023,p3161,0.8625978868862647
26719,t0023,p3160,0.8625978868862647
26717,t0023,p3158,0.8625978868862647
26716,t0023,p3157,0.8625978868862647
26715,t0023,p3156,0.8625978868862647
26728,t0023,p3169,0.8625978868862647
26721,t0023,p3162,0.8625978868862647
26729,t0023,p3170,0.8625978868862647
26746,t0023,p3187,0.8625978868862647
26731,t0023,p3172,0.8625978868862647
26714,t0023,p3155,0.8625978868862647
26745,t0023,p3186,0.8625978868862647
26744,t0023,p3185,0.8625978868862647
26743,t0023,p3184,0.8625978868862647
26742,t0023,p3183,0.8625978868862647
26741,t0023,p3182,0.8625978868862647
26740,t0023,p3181,0.8625978868862647
26739,t0023,p3180,0.8625978868862647
26738,t0023,p3179,0.8625978868862647
26737,t0023,p3178,0.8625978868862647
26736,t0023,p3177,0.8625978868862647
26735,t0023,p3176,0.8625978868862647
26734,t0023,p3175,0.8625978868862647
26733,t0023,p3174,0.8625978868862647
26732,t0023,p3173,0.8625978868862647
26730,t0023,p3171,0.8625978868862647
26713,t0023,p3154,0.8625978868862647
26678,t0023,p3119,0.8625978868862647
26711,t0023,p3152,0.8625978868862647
26691,t0023,p3132,0.8625978868862647
26690,t0023,p3131,0.8625978868862647
26689,t0023,p3130,0.8625978868862647
26688,t0023,p3129,0.8625978868862647
26687,t0023,p3128,0.8625978868862647
26686,t0023,p3127,0.8625978868862647
26692,t0023,p3133,0.8625978868862647
26683,t0023,p3124,0.8625978868862647
26681,t0023,p3122,0.8625978868862647
26680,t0023,p3121,0.8625978868862647
26820,t0023,p3261,0.8625978868862647
26684,t0023,p3125,0.8625978868862647
26694,t0023,p3135,0.8625978868862647
26695,t0023,p3136,0.8625978868862647
26710,t0023,p3151,0.8625978868862647
26709,t0023,p3150,0.8625978868862647
26708,t0023,p3149,0.8625978868862647
26707,t0023,p3148,0.8625978868862647
26706,t0023,p3147,0.8625978868862647
26705,t0023,p3146,0.8625978868862647
26704,t0023,p3145,0.8625978868862647
26703,t0023,p3144,0.8625978868862647
26702,t0023,p3143,0.8625978868862647
26701,t0023,p3142,0.8625978868862647
26700,t0023,p3141,0.8625978868862647
26699,t0023,p3140,0.8625978868862647
26698,t0023,p3139,0.8625978868862647
26697,t0023,p3138,0.8625978868862647
26696,t0023,p3137,0.8625978868862647
26712,t0023,p3153,0.8625978868862647
26747,t0023,p3188,0.8625978868862647
26749,t0023,p3190,0.8625978868862647
26801,t0023,p3242,0.8625978868862647
26800,t0023,p3241,0.8625978868862647
26799,t0023,p3240,0.8625978868862647
26798,t0023,p3239,0.8625978868862647
26797,t0023,p3238,0.8625978868862647
26796,t0023,p3237,0.8625978868862647
26802,t0023,p3243,0.8625978868862647
26795,t0023,p3236,0.8625978868862647
26793,t0023,p3234,0.8625978868862647
26792,t0023,p3233,0.8625978868862647
26791,t0023,p3232,0.8625978868862647
26790,t0023,p3231,0.8625978868862647
26789,t0023,p3230,0.8625978868862647
26788,t0023,p3229,0.8625978868862647
26794,t0023,p3235,0.8625978868862647
26803,t0023,p3244,0.8625978868862647
26804,t0023,p3245,0.8625978868862647
26805,t0023,p3246,0.8625978868862647
26819,t0023,p3260,0.8625978868862647
26817,t0023,p3258,0.8625978868862647
26816,t0023,p3257,0.8625978868862647
26815,t0023,p3256,0.8625978868862647
26813,t0023,p3254,0.8625978868862647
26812,t0023,p3253,0.8625978868862647
26810,t0023,p3251,0.8625978868862647
26809,t0023,p3250,0.8625978868862647
26808,t0023,p3249,0.8625978868862647
26807,t0023,p3248,0.8625978868862647
26806,t0023,p3247,0.8625978868862647
26787,t0023,p3228,0.8625978868862647
26748,t0023,p3189,0.8625978868862647
26786,t0023,p3227,0.8625978868862647
26784,t0023,p3225,0.8625978868862647
26763,t0023,p3204,0.8625978868862647
26762,t0023,p3203,0.8625978868862647
26761,t0023,p3202,0.8625978868862647
26760,t0023,p3201,0.8625978868862647
26759,t0023,p3200,0.8625978868862647
26758,t0023,p3199,0.8625978868862647
26764,t0023,p3205,0.8625978868862647
26757,t0023,p3198,0.8625978868862647
26755,t0023,p3196,0.8625978868862647
26754,t0023,p3195,0.8625978868862647
26753,t0023,p3194,0.8625978868862647
26752,t0023,p3193,0.8625978868862647
26751,t0023,p3192,0.8625978868862647
26750,t0023,p3191,0.8625978868862647
26765,t0023,p3206,0.8625978868862647
26766,t0023,p3207,0.8625978868862647
26767,t0023,p3208,0.8625978868862647
26781,t0023,p3222,0.8625978868862647
26780,t0023,p3221,0.8625978868862647
26779,t0023,p3220,0.8625978868862647
26778,t0023,p3219,0.8625978868862647
26777,t0023,p3218,0.8625978868862647
26776,t0023,p3217,0.8625978868862647
26775,t0023,p3216,0.8625978868862647
26774,t0023,p3215,0.8625978868862647
26773,t0023,p3214,0.8625978868862647
26772,t0023,p3213,0.8625978868862647
26771,t0023,p3212,0.8625978868862647
26770,t0023,p3211,0.8625978868862647
26769,t0023,p3210,0.8625978868862647
26768,t0023,p3209,0.8625978868862647
26785,t0023,p3226,0.8625978868862647
26603,t0023,p2737,0.0
26674,t0023,p3115,0.8625978868862647
26579,t0023,p2713,0.0
26578,t0023,p2712,0.0
26577,t0023,p2711,0.0
26575,t0023,p2709,0.0
26580,t0023,p2714,0.0
26573,t0023,p2707,0.0
26571,t0023,p2705,0.0
26566,t0023,p2700,0.0
26581,t0023,p2715,0.0
26582,t0023,p2716,0.0
26598,t0023,p2732,0.0
26596,t0023,p2730,0.0
26595,t0023,p2729,0.0
26594,t0023,p2728,0.0
26593,t0023,p2727,0.0
26592,t0023,p2726,0.0
26591,t0023,p2725,0.0
26590,t0023,p2724,0.0
26589,t0023,p2723,0.0
26588,t0023,p2722,0.0
26587,t0023,p2721,0.0
26586,t0023,p2720,0.0
26585,t0023,p2719,0.0
26584,t0023,p2718,0.0
26565,t0023,p2699,0.0
26599,t0023,p2733,0.0
26562,t0023,p2696,0.0
26542,t0023,p2676,0.0
26541,t0023,p2675,0.0
26540,t0023,p2674,0.0
26538,t0023,p2672,0.0
26537,t0023,p2671,0.0
26543,t0023,p2677,0.0
26536,t0023,p2670,0.0
26534,t0023,p2668,0.0
26533,t0023,p2667,0.0
26532,t0023,p2666,0.0
26544,t0023,p2678,0.0
26545,t0023,p2679,0.0
26546,t0023,p2680,0.0
26560,t0023,p2694,0.0
26559,t0023,p2693,0.0
26558,t0023,p2692,0.0
26555,t0023,p2689,0.0
26554,t0023,p2688,0.0
26552,t0023,p2686,0.0
26551,t0023,p2685,0.0
26550,t0023,p2684,0.0
26547,t0023,p2681,0.0
26675,t0023,p3116,0.8625978868862647
26602,t0023,p2736,0.0
26652,t0023,p3093,0.8625978868862647
26651,t0023,p3092,0.8625978868862647
26655,t0023,p3096,0.8625978868862647
26646,t0023,p3087,0.8625978868862647
26645,t0023,p3086,0.8625978868862647
26644,t0023,p3085,0.8625978868862647
26656,t0023,p3097,0.8625978868862647
26658,t0023,p3099,0.8625978868862647
26673,t0023,p3114,0.8625978868862647
26672,t0023,p3113,0.8625978868862647
26671,t0023,p3112,0.8625978868862647
26670,t0023,p3111,0.8625978868862647
26666,t0023,p3107,0.8625978868862647
26665,t0023,p3106,0.8625978868862647
26662,t0023,p3103,0.8625978868862647
26661,t0023,p3102,0.8625978868862647
26660,t0023,p3101,0.8625978868862647
26659,t0023,p3100,0.8625978868862647
26601,t0023,p2735,0.0
26639,t0023,p3080,0.8625978868862647
26637,t0023,p3078,0.8625978868862647
26617,t0023,p2751,0.0
26616,t0023,p2750,0.0
26615,t0023,p2749,0.0
26613,t0023,p2747,0.0
26612,t0023,p2746,0.0
26618,t0023,p3059,0.2587545787545787
26611,t0023,p2745,0.0
26609,t0023,p2743,0.0
26608,t0023,p2742,0.0
26606,t0023,p2740,0.0
26619,t0023,p3060,0.2587545787545787
26620,t0023,p3061,0.2587545787545787
26621,t0023,p3062,0.2587545787545787
26636,t0023,p3077,0.8625978868862647
26634,t0023,p3075,0.8625978868862647
26633,t0023,p3074,0.8625978868862647
26632,t0023,p3073,0.8625978868862647
26630,t0023,p3071,0.8625978868862647
26629,t0023,p3070,0.8625978868862647
26628,t0023,p3069,0.8625978868862647
26627,t0023,p3068,0.8625978868862647
26626,t0023,p3067,0.8625978868862647
26625,t0023,p3066,0.8625978868862647
26624,t0023,p3065,0.8625978868862647
26623,t0023,p3064,0.8625978868862647
26622,t0023,p3063,0.2587545787545787
26638,t0023,p3079,0.8625978868862647
26822,t0023,p3263,0.8625978868862647
26824,t0023,p3265,0.8625978868862647
27022,t0023,p3463,0.8625978868862647
27021,t0023,p3462,0.8625978868862647
27020,t0023,p3461,0.8625978868862647
27019,t0023,p3460,0.8625978868862647
27018,t0023,p3459,0.8625978868862647
27024,t0023,p3465,0.8625978868862647
27017,t0023,p3458,0.8625978868862647
27015,t0023,p3456,0.8625978868862647
27014,t0023,p3455,0.8625978868862647
27013,t0023,p3454,0.8625978868862647
27012,t0023,p3453,0.8625978868862647
27011,t0023,p3452,0.8625978868862647
27010,t0023,p3451,0.8625978868862647
27016,t0023,p3457,0.8625978868862647
27025,t0023,p3466,0.8625978868862647
27026,t0023,p3467,0.8625978868862647
27027,t0023,p3468,0.8625978868862647
27042,t0023,p3483,0.8625978868862647
27041,t0023,p3482,0.8625978868862647
27039,t0023,p3480,0.8625978868862647
27038,t0023,p3479,0.8625978868862647
27037,t0023,p3478,0.8625978868862647
27036,t0023,p3477,0.8625978868862647
27035,t0023,p3476,0.8625978868862647
27034,t0023,p3475,0.8625978868862647
27033,t0023,p3474,0.8625978868862647
27032,t0023,p3473,0.8625978868862647
27031,t0023,p3472,0.8625978868862647
27030,t0023,p3471,0.8625978868862647
27028,t0023,p3469,0.8625978868862647
27009,t0023,p3450,0.8625978868862647
27043,t0023,p3484,0.8625978868862647
27008,t0023,p3449,0.8625978868862647
27006,t0023,p3447,0.8625978868862647
26986,t0023,p3427,0.8625978868862647
26985,t0023,p3426,0.8625978868862647
26984,t0023,p3425,0.8625978868862647
26983,t0023,p3424,0.8625978868862647
26982,t0023,p3423,0.8625978868862647
26981,t0023,p3422,0.8625978868862647
26987,t0023,p3428,0.8625978868862647
26980,t0023,p3421,0.8625978868862647
26978,t0023,p3419,0.8625978868862647
26977,t0023,p3418,0.8625978868862647
26976,t0023,p3417,0.8625978868862647
26975,t0023,p3416,0.8625978868862647
26974,t0023,p3415,0.8625978868862647
26973,t0023,p3414,0.8625978868862647
26979,t0023,p3420,0.8625978868862647
26988,t0023,p3429,0.8625978868862647
26990,t0023,p3431,0.8625978868862647
27005,t0023,p3446,0.8625978868862647
27004,t0023,p3445,0.8625978868862647
27003,t0023,p3444,0.8625978868862647
27002,t0023,p3443,0.8625978868862647
27001,t0023,p3442,0.8625978868862647
27000,t0023,p3441,0.8625978868862647
26999,t0023,p3440,0.8625978868862647
26998,t0023,p3439,0.8625978868862647
26997,t0023,p3438,0.8625978868862647
26996,t0023,p3437,0.8625978868862647
26993,t0023,p3434,0.8625978868862647
26992,t0023,p3433,0.8625978868862647
