index,timestep,node,demand_el,demand_el_da
16066,t0137,bus116,0.0,0.0
16067,t0137,bus118,36.86783222273692,37.016682025179286
16068,t0137,bus098,37.985037390217904,38.138397785186086
16069,t0137,bus047,37.985037390217904,38.138397785186086
16070,t0137,bus035,39.13576397743709,39.29377030396257
16071,t0137,bus041,41.3366590622473,41.50355125970198
16072,t0137,bus079,43.5710735102669,43.74698690937923
16073,t0137,bus064,0.0,0.0
16074,t0137,bus042,41.3366590622473,41.50355125970198
16075,t0137,bus068,0.0,0.0
16076,t0137,bus096,147.54303110938054,149.8015339163226
16077,t0137,bus087,0.0,0.0
16078,t0137,bus045,59.21197258987527,59.45103439228822
16079,t0137,bus108,7.765421778191215,7.884290333020699
16080,t0137,bus102,19.41355444547804,19.71072583255175
16081,t0137,bus109,31.06168711276486,31.5371613320828
16082,t0137,bus084,42.70981978005168,43.36359683161384
16083,t0137,bus093,46.59253066914729,47.30574199812419
16084,t0137,bus103,89.30236777294645,90.66935641866736
16085,t0137,bus107,107.26982239771048,108.91184637650346
16086,t0137,bus085,93.18507866204205,94.61150158517768
16087,t0137,bus083,77.65423510565962,78.8429209191363
16088,t0137,bus086,81.53694599475523,82.78506608564665
16089,t0137,bus101,85.41965688385083,86.727211252157
16090,t0137,bus094,116.48134399661568,118.2643725842398
16091,t0137,bus110,151.42574199847616,153.74367908283293
16092,t0137,bus091,0.0,0.0
16093,t0137,bus095,163.07389198951046,165.5701321712933
16094,t0137,bus106,166.95660287860608,169.51227733780365
16095,t0137,bus088,186.3701573240841,189.22300317035535
16096,t0137,bus082,209.66642265865772,212.8758741694175
16097,t0137,bus104,147.54303110938054,149.8015339163226
16098,t0137,bus105,120.3640548857113,122.20651775075014
16099,t0137,bus112,97.06778955113766,98.55364675168804
16100,t0137,bus111,0.0,0.0
16101,t0137,bus090,302.8515013206998,307.4873757545952
16102,t0137,bus089,0.0,0.0
16103,t0137,bus092,252.37624243870945,256.23947100103135
16104,t0137,bus100,143.66032022028497,145.85938874981224
16105,t0137,bus081,0.0,0.0
16106,t0137,bus077,68.14962832542486,68.42477492616543
16107,t0137,bus027,364.9923148708931,418.87957069281737
16108,t0137,bus076,75.97008095002226,76.27680176486766
16109,t0137,bus024,0.0,0.0
16110,t0137,bus008,0.0,0.0
16111,t0137,bus117,117.72692785478633,135.10806389510023
16112,t0137,bus002,117.72692785478633,135.10806389510023
16113,t0137,bus115,129.4829828339655,148.5997760821407
16114,t0137,bus031,253.1434017759288,290.5173482820541
16115,t0137,bus029,141.2944950458482,162.15513317588247
16116,t0137,bus016,147.17252890032162,168.90099657399435
16117,t0137,bus019,264.899456755108,304.0090604690946
16118,t0137,bus006,306.1011127798225,351.2937053350292
16119,t0137,bus013,200.13023990421536,229.6773536269694
16120,t0137,bus003,229.57584094975067,263.4702863058635
16121,t0137,bus072,0.0,0.0
16122,t0137,bus055,70.38404277344445,70.66821057584268
16123,t0137,bus070,365.990455951183,420.0250767491588
16124,t0137,bus001,300.2230980200005,344.5478638506921
16125,t0137,bus074,377.08109415164193,432.75313040629095
16126,t0137,bus018,353.1808026590104,405.3242135990756
16127,t0137,bus032,347.302768804537,398.5783502009637
16128,t0137,bus113,0.0,0.0
16129,t0137,bus011,412.0719856554296,472.91005704308895
16130,t0137,bus015,529.7989326048673,608.018142851964
16131,t0137,bus012,276.6555308289386,317.50079456990983
16132,t0137,bus025,0.0,0.0
16133,t0137,bus010,0.0,0.0
16134,t0137,bus026,0.0,0.0
16135,t0137,bus075,260.6295808108955,299.1087824918556
16136,t0137,bus073,0.0,0.0
16137,t0137,bus007,111.84891309496436,128.36222241076322
16138,t0137,bus062,86.02494185305282,86.37225805875167
16139,t0137,bus036,36.76728235922403,36.91572620269303
16140,t0137,bus056,93.8453903645926,94.22428076779023
16141,t0137,bus046,31.281796102687924,31.408092900986137
16142,t0137,bus078,79.32170056552285,79.64195317455172
16143,t0137,bus060,87.14214907706261,87.4939758835903
16144,t0137,bus061,0.0,0.0
16145,t0137,bus004,176.61812994585696,202.69392925288844
16146,t0137,bus049,97.197012036622,97.58943424230614
16147,t0137,bus059,309.46634758096513,310.7157837946728
16148,t0137,bus080,145.2369164994569,145.8232945158717
16149,t0137,bus099,0.0,0.0
16150,t0137,bus069,0.0,0.0
16151,t0137,bus054,126.24439369129033,126.754091493615
16152,t0137,bus065,0.0,0.0
16153,t0137,bus066,43.5710735102669,43.74698690937923
16154,t0137,bus028,100.0928390211337,114.87048830994792
16155,t0137,bus014,82.40331204942903,94.56928973186912
16156,t0137,bus021,82.40331204942903,94.56928973186912
16157,t0137,bus017,63.1933989153093,72.5232360512247
16158,t0137,bus022,58.89120209107064,67.5858653577882
16159,t0137,bus020,105.97087287560711,121.61635170805978
16160,t0137,bus023,41.20165602471452,47.28464486593457
16161,t0137,bus005,0.0,0.0
16162,t0137,bus009,0.0,0.0
16163,t0137,bus030,0.0,0.0
16164,t0137,bus071,0.0,0.0
16165,t0137,bus114,47.07968987918793,54.0305082640464
16166,t0138,bus052,21.32965626110541,19.682642755467175
16167,t0138,bus040,23.447003666779136,21.636494803757596
16168,t0138,bus050,20.144675236528144,18.58916249056051
16169,t0138,bus051,20.144675236528144,18.58916249056051
16170,t0138,bus044,18.95969421195089,17.495682225653848
16171,t0138,bus058,14.219767932356618,13.1217591531744
16172,t0138,bus057,14.219767932356618,13.1217591531744
16173,t0138,bus037,0.0,0.0
16174,t0138,bus038,0.0,0.0
16175,t0138,bus063,0.0,0.0
16176,t0138,bus097,17.77471536865887,16.402203973599974
16177,t0138,bus043,21.32965626110541,19.682642755467175
16178,t0138,bus034,74.21534876512932,68.48465717565855
16179,t0138,bus048,23.69961831025992,21.86960328528051
16180,t0138,bus053,27.254559202706453,25.150042067147712
16181,t0138,bus033,28.93723317374596,26.70278488871335
16182,t0138,bus039,31.994483301015485,29.523963126774373
16183,t0138,bus067,33.17946214430751,30.617441378828246
16184,t0138,bus116,0.0,0.0
16185,t0138,bus118,39.104367267193794,36.08484270336157
16186,t0138,bus098,40.289346110485816,37.17832095541545
16187,t0138,bus047,40.289346110485816,37.17832095541545
16188,t0138,bus035,41.509879903166805,38.30460870793408
16189,t0138,bus041,43.84428918421759,40.45876175013544
16190,t0138,bus079,46.2142512333721,42.64572227994877
16191,t0138,bus064,0.0,0.0
16192,t0138,bus042,43.84428918421759,40.45876175013544
16193,t0138,bus068,0.0,0.0
16194,t0138,bus096,149.93105087118732,156.5810869138505
16195,t0138,bus087,0.0,0.0
16196,t0138,bus045,62.80398339616848,57.954443975789296
16197,t0138,bus108,7.891107014055305,8.241108869942147
16198,t0138,bus102,19.727767535138263,20.602772174855367
16199,t0138,bus109,31.56442805622122,32.96443547976859
16200,t0138,bus084,43.40108857730417,45.32609878468181
16201,t0138,bus093,47.34664208433183,49.44665321965288
16202,t0138,bus103,90.74774826577254,94.77277038928442
16203,t0138,bus107,109.00601050368296,113.84085888568492
16204,t0138,bus085,94.69330177280018,98.89332482425549
16205,t0138,bus083,78.91108774468958,82.4111070843712
16206,t0138,bus086,82.85664125171724,86.53166151934226
16207,t0138,bus101,86.80219475874489,90.65221595431332
16208,t0138,bus094,118.36662281496608,123.61665143408192
16209,t0138,bus110,153.87660437821498,160.70164134882157
16210,t0138,bus091,0.0,0.0
16211,t0138,bus095,165.71328250343447,173.06332303868453
16212,t0138,bus106,169.65883601046212,177.1838774736556
16213,t0138,bus088,189.3866035456004,197.78664964851092
16214,t0138,bus082,213.0599245877663,222.50997625833745
16215,t0138,bus104,149.93105087118732,156.5810869138505
16216,t0138,bus105,122.31217632199376,127.737205869053
16217,t0138,bus112,98.63885527982784,103.01387925922656
16218,t0138,bus111,0.0,0.0
16219,t0138,bus090,307.7532263605665,321.40330108259286
16220,t0138,bus089,0.0,0.0
16221,t0138,bus092,256.4610131650705,267.8360750430192
16222,t0138,bus100,145.98549736415967,152.46053247887943
16223,t0138,bus081,0.0,0.0
16224,t0138,bus077,72.2838294115013,66.70228408218982
16225,t0138,bus055,74.65379146065581,68.88924461200315
16226,t0138,bus076,80.57869876482734,74.35664794938926
16227,t0138,bus024,0.0,0.0
16228,t0138,bus008,0.0,0.0
16229,t0138,bus117,125.46276208395037,129.75316879883837
16230,t0138,bus002,125.46276208395037,129.75316879883837
16231,t0138,bus115,137.99130721610493,142.71014825899545
16232,t0138,bus031,269.77744997568084,279.00293619705496
16233,t0138,bus029,150.57895367468757,155.72825011321493
16234,t0138,bus016,156.84323302388512,162.20674685837372
16235,t0138,bus019,282.30599510783543,291.9599156572121
16236,t0138,bus006,326.21501117992483,337.3704731769045
16237,t0138,bus013,213.28079422812908,220.57428383822327
16238,t0138,bus003,244.66126516806384,253.02786189775864
16239,t0138,bus072,0.0,0.0
16240,t0138,bus027,388.9759530597944,402.27762929597526
16241,t0138,bus070,390.039681971816,403.3777341779752
16242,t0138,bus001,319.95075218008793,330.89199747698643
16243,t0138,bus074,401.8590858011565,415.601322075266
16244,t0138,bus018,376.3883066012117,389.2595274417558
16245,t0138,bus032,370.1240272520142,382.781030696597
16246,t0138,bus113,0.0,0.0
16247,t0138,bus011,439.1492281317206,454.1666625155858
16248,t0138,bus015,564.6120105650315,583.9198523596648
16249,t0138,bus012,294.8345605893507,304.9169161626098
16250,t0138,bus025,0.0,0.0
16251,t0138,bus010,0.0,0.0
16252,t0138,bus026,0.0,0.0
16253,t0138,bus075,277.75554569512764,287.2538560985792
16254,t0138,bus073,0.0,0.0
16255,t0138,bus007,119.19850308411348,123.27469309892028
16256,t0138,bus062,91.2435236234522,84.19796630784367
16257,t0138,bus036,38.99771768802355,35.986428291936825
16258,t0138,bus056,99.53838861420776,91.85232614933751
16259,t0138,bus046,33.17946214430751,30.617441378828246
16260,t0138,bus078,84.13363965727387,77.63708673125647
16261,t0138,bus060,92.42850464802945,85.29144657275033
16262,t0138,bus061,0.0,0.0
16263,t0138,bus004,188.22370396381987,194.6603249179091
16264,t0138,bus049,103.09333168793952,95.13276694405754
16265,t0138,bus059,328.2396870944842,302.89398104497366
16266,t0138,bus080,154.0475092009059,142.15241229648575
16267,t0138,bus099,0.0,0.0
16268,t0138,bus069,0.0,0.0
16269,t0138,bus054,133.90283178309252,123.56324779307243
16270,t0138,bus065,0.0,0.0
16271,t0138,bus066,46.2142512333721,42.64572227994877
16272,t0138,bus028,106.66993760259822,110.31769259352248
16273,t0138,bus014,87.81803214417872,90.8211150393849
16274,t0138,bus021,87.81803214417872,90.8211150393849
16275,t0138,bus017,67.34583597702604,69.64883825512224
16276,t0138,bus022,62.76094187986951,64.90715611907072
16277,t0138,bus020,112.93421695179576,116.79618933868127
16278,t0138,bus023,43.90901607208936,45.41055751969245
16279,t0138,bus005,0.0,0.0
16280,t0138,bus009,0.0,0.0
16281,t0138,bus030,0.0,0.0
16282,t0138,bus071,0.0,0.0
16283,t0138,bus114,50.17329542128687,51.88905426485123
16284,t0139,bus052,25.81434500574099,22.926272027544407
16285,t0139,bus040,28.376877460928323,25.20211191943283
16286,t0139,bus050,24.3802145809824,21.652590117982843
16287,t0139,bus051,24.3802145809824,21.652590117982843
16288,t0139,bus044,22.94608415622381,20.37890820842128
16289,t0139,bus058,17.209559817275856,15.28417822561128
16290,t0139,bus057,17.209559817275856,15.28417822561128
16291,t0139,bus037,0.0,0.0
16292,t0139,bus038,0.0,0.0
16293,t0139,bus063,0.0,0.0
16294,t0139,bus097,21.51195637137883,19.105228643423462
16295,t0139,bus043,25.81434500574099,22.926272027544407
16296,t0139,bus034,89.81957300633755,79.77068423325157
16297,t0139,bus048,28.682605855258167,25.473635846667538
16298,t0139,bus053,32.98499448962033,29.29467923078848
16299,t0139,bus033,35.02146080154124,31.103308527082675
16300,t0139,bus039,38.72151618865468,34.38940686903474
16301,t0139,bus067,40.155643973499664,35.66308643403256
16302,t0139,bus116,0.0,0.0
16303,t0139,bus118,47.32629609729261,42.03149598184038
16304,t0139,bus098,48.7604238821376,43.3051755468382
16305,t0139,bus047,48.7604238821376,43.3051755468382
16306,t0139,bus035,50.23758225870675,44.61707150086914
16307,t0139,bus041,53.062815156413365,47.126221275522894
16308,t0139,bus079,55.931076005930535,49.673585094646015
16309,t0139,bus064,0.0,0.0
16310,t0139,bus042,53.062815156413365,47.126221275522894
16311,t0139,bus068,0.0,0.0
16312,t0139,bus096,176.70200925355206,172.4359483959948
16313,t0139,bus087,0.0,0.0
16314,t0139,bus045,76.00889931263717,67.50512948394417
16315,t0139,bus108,9.30010465821614,9.075575165760442
16316,t0139,bus102,23.25026164554035,22.688937914401105
16317,t0139,bus109,37.20041863286456,36.30230066304177
16318,t0139,bus084,51.15057562018876,49.91566341168243
16319,t0139,bus093,55.80062794929684,54.45345099456265
16320,t0139,bus103,106.95122431693105,104.36913465279147
16321,t0139,bus107,128.46959295485158,125.36799210602032
16322,t0139,bus085,111.6012766460391,108.9069222356717
16323,t0139,bus083,93.00106732960684,90.75577190415083
16324,t0139,bus086,97.65111965871488,95.29355948703105
16325,t0139,bus101,102.30117198782295,99.83134706991126
16326,t0139,bus094,139.50159062068752,136.13364773295302
16327,t0139,bus110,181.35206158266013,176.97373597887503
16328,t0139,bus091,0.0,0.0
16329,t0139,bus095,195.30223931742975,190.5871189740621
16330,t0139,bus106,199.95229164653784,195.1249065569423
16331,t0139,bus088,223.2025532920782,217.8138444713434
16332,t0139,bus082,251.10286726672663,245.04056996862477
16333,t0139,bus104,176.70200925355206,172.4359483959948
16334,t0139,bus105,144.1516429497956,140.67143531583324
16335,t0139,bus112,116.25132897514716,113.44470981855191
16336,t0139,bus111,0.0,0.0
16337,t0139,bus090,362.7041439127657,353.94749220429645
16338,t0139,bus089,0.0,0.0
16339,t0139,bus092,302.25344288691537,294.9562333803072
16340,t0139,bus100,172.05195692444403,167.8981608131146
16341,t0139,bus081,0.0,0.0
16342,t0139,bus077,87.48194007079228,77.69458241587294
16343,t0139,bus055,90.35020092030943,80.24194623499606
16344,t0139,bus076,97.520855684016,86.61035812736763
16345,t0139,bus024,0.0,0.0
16346,t0139,bus008,0.0,0.0
16347,t0139,bus117,137.6362066461232,131.76932490576473
16348,t0139,bus002,137.6362066461232,131.76932490576473
16349,t0139,bus115,151.38037581745618,144.92763504252684
16350,t0139,bus031,295.95351032102724,283.3381942787761
16351,t0139,bus029,165.18938081929528,158.14801731730907
16352,t0139,bus016,172.06147284623694,164.72717950977346
16353,t0139,bus019,309.6976794923602,296.4965044155382
16354,t0139,bus006,357.8671148638068,342.61266915630904
16355,t0139,bus013,233.9750773890166,224.0016543873064
16356,t0139,bus003,268.4003435891304,256.9595089913151
16357,t0139,bus072,0.0,0.0
16358,t0139,bus027,426.7176472640343,408.5283783643264
16359,t0139,bus070,427.8845880352928,409.6455771115216
16360,t0139,bus001,350.9950451606907,336.03352833609466
16361,t0139,bus074,440.85080909457866,422.05909995695913
16362,t0139,bus018,412.9086422621952,395.30799608954425
16363,t0139,bus032,406.0365502352535,388.7288338970798
16364,t0139,bus113,0.0,0.0
16365,t0139,bus011,481.7591523385971,461.22368392531166
16366,t0139,bus015,619.3953813085458,592.9930302033264
16367,t0139,bus012,323.4418709875186,309.6548359245503
16368,t0139,bus025,0.0,0.0
16369,t0139,bus010,0.0,0.0
16370,t0139,bus026,0.0,0.0
16371,t0139,bus075,304.7057074896945,291.7173202403235
16372,t0139,bus073,0.0,0.0
16373,t0139,bus007,130.76413694300706,125.19018408555034
16374,t0139,bus062,110.4280242270161,98.07349062429422
16375,t0139,bus036,47.19722280151531,41.91686322668723
16376,t0139,bus056,120.4669345604126,106.98926164666142
16377,t0139,bus046,40.155643973499664,35.66308643403256
16378,t0139,bus078,101.82324431837816,90.43140151148856
16379,t0139,bus060,111.86215465177467,99.34717253385575
16380,t0139,bus061,0.0,0.0
16381,t0139,bus004,206.48673904635064,197.68503411378217
16382,t0139,bus049,124.76932583468836,110.81030737534611
16383,t0139,bus059,397.25405902037534,352.8098279898959
16384,t0139,bus080,186.43692617956685,165.5786224528021
16385,t0139,bus099,0.0,0.0
16386,t0139,bus069,0.0,0.0
16387,t0139,bus054,162.05670895867087,143.92602999025556
16388,t0139,bus065,0.0,0.0
16389,t0139,bus066,55.931076005930535,49.673585094646015
16390,t0139,bus028,117.0199454478486,112.03185257653824
16391,t0139,bus014,96.33887074289336,92.23232948154164
16392,t0139,bus021,96.33887074289336,92.23232948154164
16393,t0139,bus017,73.88029119817719,70.73106947836193
16394,t0139,bus022,68.85053240022744,65.9157092080174
16395,t0139,bus020,123.89203747479029,118.61101476900264
16396,t0139,bus023,48.16943537144668,46.11616474077082
16397,t0139,bus005,0.0,0.0
16398,t0139,bus009,0.0,0.0
16399,t0139,bus030,0.0,0.0
16400,t0139,bus071,0.0,0.0
16401,t0139,bus114,55.04152739838832,52.6953269332352
16402,t0140,bus052,27.034273291198826,25.375661098901222
16403,t0140,bus040,29.717905306487005,27.89464638104987
16404,t0140,bus050,25.53236906587277,23.96590200479274
16405,t0140,bus051,25.53236906587277,23.96590200479274
16406,t0140,bus044,24.03046484054673,22.55614291068426
16407,t0140,bus058,18.02284517457252,16.91710393919891
16408,t0140,bus057,18.02284517457252,16.91710393919891
16409,t0140,bus037,0.0,0.0
16410,t0140,bus038,0.0,0.0
16411,t0140,bus063,0.0,0.0
16412,t0140,bus097,22.528563379890706,21.14638641162721
16413,t0140,bus043,27.034273291198826,25.375661098901222
16414,t0140,bus034,94.0642454035573,88.29319683106225
16415,t0140,bus048,30.03808174185092,28.195179287118183
16416,t0140,bus053,34.54379165315903,32.42445397439219
16417,t0140,bus033,36.67649681428343,34.42631297794784
16418,t0140,bus039,40.55140855446322,38.06349035082612
16419,t0140,bus067,42.05331001511925,39.47324684988317
16420,t0140,bus116,0.0,0.0
16421,t0140,bus118,49.56283114174949,46.52204232042557
16422,t0140,bus098,51.06473260240551,47.93179881948262
16423,t0140,bus047,51.06473260240551,47.93179881948262
16424,t0140,bus035,52.61169818443647,49.38385465684304
16425,t0140,bus041,55.57044527838365,52.161076101808064
16426,t0140,bus079,58.57425372903574,54.980594290025024
16427,t0140,bus064,0.0,0.0
16428,t0140,bus042,55.57044527838365,52.161076101808064
16429,t0140,bus068,0.0,0.0
16430,t0140,bus096,183.92891116428416,178.03170939060232
16431,t0140,bus087,0.0,0.0
16432,t0140,bus045,79.60091011893039,74.71721901249232
16433,t0140,bus108,9.680467872015416,9.370088867738438
16434,t0140,bus102,24.20116968003854,23.425222169346096
16435,t0140,bus109,38.72187148806167,37.48035547095376
16436,t0140,bus084,53.24257329608479,51.53548877256141
16437,t0140,bus093,58.0828072320925,56.22053320643063
16438,t0140,bus103,111.32540212416856,107.75604288256406
16439,t0140,bus107,133.7238464334533,129.43633937771617
16440,t0140,bus085,116.16563606017624,112.44108731643328
16441,t0140,bus083,96.80470031614544,93.7009095809564
16442,t0140,bus086,101.64493425215312,98.3859540148256
16443,t0140,bus101,106.48516818816084,103.07099844869484
16444,t0140,bus094,145.20703967622248,140.55135391964856
16445,t0140,bus110,188.7691451002919,182.71675382447157
16446,t0140,bus091,0.0,0.0
16447,t0140,bus095,203.28986850430624,196.77190802965123
16448,t0140,bus106,208.13010244031395,201.45695246352045
16449,t0140,bus088,232.33127212035248,224.8821746328665
16450,t0140,bus082,261.3726757363988,252.99244123608187
16451,t0140,bus104,183.92891116428416,178.03170939060232
16452,t0140,bus105,150.0472736122302,145.2363983535178
16453,t0140,bus112,121.00586999618396,117.12613175030248
16454,t0140,bus111,0.0,0.0
16455,t0140,bus090,377.538311796575,365.4335285525151
16456,t0140,bus089,0.0,0.0
16457,t0140,bus092,314.6152490324835,304.52793000864324
16458,t0140,bus100,179.08867722827645,173.34666495673312
16459,t0140,bus081,0.0,0.0
16460,t0140,bus077,91.61614115686874,85.99528917030874
16461,t0140,bus055,94.61994960752082,88.8148073585257
16462,t0140,bus076,102.12947349882108,95.86360542411953
16463,t0140,bus024,0.0,0.0
16464,t0140,bus008,0.0,0.0
16465,t0140,bus117,139.95495799129904,136.46276647918083
16466,t0140,bus002,139.95495799129904,136.46276647918083
16467,t0140,bus115,153.93067459866597,150.08975747073177
16468,t0140,bus031,300.9394265772837,293.43030988546747
16469,t0140,bus029,167.97231932303012,163.78103152422872
16470,t0140,bus016,174.9601851933516,170.59453439783758
16471,t0140,bus019,314.9151431846507,307.0573008770184
16472,t0140,bus006,363.8960869940702,354.8160597872261
16473,t0140,bus013,237.91684561013807,231.9802842995962
16474,t0140,bus003,272.92207281219066,266.1120522182529
16475,t0140,bus072,0.0,0.0
16476,t0140,bus027,433.9065413981753,423.07959562453954
16477,t0140,bus070,435.09314157119326,424.2365874499007
16478,t0140,bus001,356.9082438236628,348.0025790471173
16479,t0140,bus074,448.2778040076116,437.0922628542664
16480,t0140,bus018,419.86489667381113,409.3883215710426
16481,t0140,bus032,412.8770308034897,402.5748186974337
16482,t0140,bus113,0.0,0.0
16483,t0140,bus011,489.8753283780023,477.651835274856
16484,t0140,bus015,629.8303090692153,614.1146238875368
16485,t0140,bus012,328.8908824919316,320.68431400206936
16486,t0140,bus025,0.0,0.0
16487,t0140,bus010,0.0,0.0
16488,t0140,bus026,0.0,0.0
16489,t0140,bus075,309.8390716410406,302.10788875451016
16490,t0140,bus073,0.0,0.0
16491,t0140,bus007,132.9671148208916,129.64928573907204
16492,t0140,bus062,115.64660599741546,108.551432080993
16493,t0140,bus036,49.427658130314825,46.39516247087546
16494,t0140,bus056,126.15993281002775,118.41974314470092
16495,t0140,bus046,42.05331001511925,39.47324684988317
16496,t0140,bus078,106.6351834101292,100.09288011139354
16497,t0140,bus060,117.14851022274148,109.96119117510148
16498,t0140,bus061,0.0,0.0
16499,t0140,bus004,209.9654123954042,204.7263023164943
16500,t0140,bus049,130.6656454860059,122.64902042702636
16501,t0140,bus059,416.0273985338944,390.503201596712
16502,t0140,bus080,195.24751888101585,183.26865368853677
16503,t0140,bus099,0.0,0.0
16504,t0140,bus069,0.0,0.0
16505,t0140,bus054,169.71514705047306,159.3027490886926
16506,t0140,bus065,0.0,0.0
16507,t0140,bus066,58.57425372903574,54.980594290025024
16508,t0140,bus028,118.99137551361062,116.02227261402106
16509,t0140,bus014,97.96188761883904,95.51751782041536
16510,t0140,bus021,97.96188761883904,95.51751782041536
16511,t0140,bus017,75.12494933553933,73.25041259755403
16512,t0140,bus022,70.01045440410515,68.26353583731344
16513,t0140,bus020,125.9792413839321,122.8357754876299
16514,t0140,bus023,48.98094380941952,47.75875891020768
16515,t0140,bus005,0.0,0.0
16516,t0140,bus009,0.0,0.0
16517,t0140,bus030,0.0,0.0
16518,t0140,bus071,0.0,0.0
16519,t0140,bus114,55.968809679740986,54.572261783816494
16520,t0141,bus043,27.08074674969245,24.90019365772072
16521,t0141,bus052,27.08074674969245,24.90019365772072
16522,t0141,bus040,29.7689920815559,27.37198034741471
16523,t0141,bus050,25.576260665297166,23.516849424156923
16524,t0141,bus051,25.576260665297166,23.516849424156923
16525,t0141,bus057,18.053827473898103,16.60012570991038
16526,t0141,bus097,22.56729126592925,20.750163503456918
16527,t0141,bus058,18.053827473898103,16.60012570991038
16528,t0141,bus037,0.0,0.0
16529,t0141,bus038,0.0,0.0
16530,t0141,bus044,24.071774580901884,22.13350519059313
16531,t0141,bus042,55.665974044934885,51.18372645615008
16532,t0141,bus045,79.73774862583677,73.31723164674321
16533,t0141,bus053,34.60317440224622,31.816912279112117
16534,t0141,bus033,36.73954580524503,33.781262160272284
16535,t0141,bus039,40.62111873982735,37.35028921336729
16536,t0141,bus067,42.125602054799984,38.73363090050351
16537,t0141,bus116,0.0,0.0
16538,t0141,bus118,49.6480324767764,45.65035206832248
16539,t0141,bus098,51.15251579174904,47.0336937554587
16540,t0141,bus047,51.15251579174904,47.0336937554587
16541,t0141,bus035,52.70214069589283,48.4585422120636
16542,t0141,bus041,55.665974044934885,51.18372645615008
16543,t0141,bus079,58.67494621372545,53.95041492327767
16544,t0141,bus034,94.22594720916564,86.63883440057056
16545,t0141,bus063,0.0,0.0
16546,t0141,bus048,30.089718918483012,27.666882124848307
16547,t0141,bus064,0.0,0.0
16548,t0141,bus095,202.59529205327385,190.80749119485463
16549,t0141,bus081,0.0,0.0
16550,t0141,bus077,91.7736345315764,84.38398296882599
16551,t0141,bus102,24.118482024864825,22.71517269701672
16552,t0141,bus109,38.58957123978372,36.34427631522676
16553,t0141,bus084,53.06066045470261,49.97337993343679
16554,t0141,bus093,57.88435685967558,54.51641447284013
16555,t0141,bus103,110.94503883658284,104.48981467623402
16556,t0141,bus107,133.2669548266186,125.51295270454044
16557,t0141,bus085,115.76873524155582,109.03284921563736
16558,t0141,bus083,96.47394962166396,90.86071105802398
16559,t0141,bus086,101.29764602663693,95.40374559742732
16560,t0141,bus101,106.12134243160988,99.94678013683068
16561,t0141,bus094,144.7109136713936,136.2910564520574
16562,t0141,bus110,188.1241813161503,177.1783673066875
16563,t0141,bus091,0.0,0.0
16564,t0141,bus096,183.3004849111773,172.63533276728418
16565,t0141,bus106,207.4189884582468,195.350525734258
16566,t0141,bus088,231.53747048311163,218.0656984312747
16567,t0141,bus082,260.4796489129494,245.3239056676948
16568,t0141,bus104,183.3004849111773,172.63533276728418
16569,t0141,bus105,149.53461007636656,140.83409099146076
16570,t0141,bus112,120.59243164652878,113.5758837550407
16571,t0141,bus111,0.0,0.0
16572,t0141,bus090,376.2483841545052,354.35675488333214
16573,t0141,bus089,0.0,0.0
16574,t0141,bus092,313.540309367652,295.2972856011316
16575,t0141,bus100,178.47678850620437,168.09229822788083
16576,t0141,bus087,0.0,0.0
16577,t0141,bus068,0.0,0.0
16578,t0141,bus055,94.78260670036696,87.15067143595358
16579,t0141,bus108,9.647392809945927,9.08606907880669
16580,t0141,bus062,115.84540911247828,106.51748815941912
16581,t0141,bus008,0.0,0.0
16582,t0141,bus117,138.9155177331167,132.17059926971135
16583,t0141,bus002,138.9155177331167,132.17059926971135
16584,t0141,bus115,152.78743721398564,145.3689801326043
16585,t0141,bus031,298.70436066930654,284.2010381445416
16586,t0141,bus029,166.72479516618338,158.62962216049854
16587,t0141,bus016,173.66076241705875,165.22881973772317
16588,t0141,bus019,312.5762801501754,297.3994190074346
16589,t0141,bus006,361.1934443149864,343.65602033833926
16590,t0141,bus013,236.14984606273867,224.68380193152083
16591,t0141,bus003,270.8950907466807,257.74202239953263
16592,t0141,bus027,430.6839336828705,409.77246127436285
16593,t0141,bus024,0.0,0.0
16594,t0141,bus075,307.5379084007818,292.6056808827975
16595,t0141,bus001,354.2574995954337,337.0568441984491
16596,t0141,bus074,444.9484614603897,423.34438768992914
16597,t0141,bus018,416.7465757306728,396.5118192464686
16598,t0141,bus032,409.8106084797974,389.912621669244
16599,t0141,bus113,0.0,0.0
16600,t0141,bus011,486.2370425672342,462.6282387451577
16601,t0141,bus015,625.1525828316735,594.7988594522035
16602,t0141,bus012,326.44822216236696,310.5978213076619
16603,t0141,bus025,0.0,0.0
16604,t0141,bus010,0.0,0.0
16605,t0141,bus026,0.0,0.0
16606,t0141,bus070,431.8617210206169,410.89306220349226
16607,t0141,bus072,0.0,0.0
16608,t0141,bus076,102.305039891766,94.06739515020011
16609,t0141,bus004,208.4060071010008,198.2870402057349
16610,t0141,bus036,49.51262709522146,45.525849584909466
16611,t0141,bus056,126.3768089338226,116.2008952479381
16612,t0141,bus046,42.125602054799984,38.73363090050351
16613,t0141,bus078,106.81849537552922,98.21742530446392
16614,t0141,bus060,117.34989519687356,107.9008323929829
16615,t0141,bus061,0.0,0.0
16616,t0141,bus054,170.00689707301788,156.3178703820054
16617,t0141,bus073,0.0,0.0
16618,t0141,bus059,416.7425733725046,383.1862864900541
16619,t0141,bus080,195.5831605077377,179.8347223525899
16620,t0141,bus099,0.0,0.0
16621,t0141,bus069,0.0,0.0
